receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/4CFW_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/4CFW_frame55/ligand.sdf,4cfw_frame55,6.29,2.95
/es01/paratera/sce0413/czn/part4/2RC9_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/2RC9_frame31/ligand.sdf,2rc9_frame31,7.4,0.682
/es01/paratera/sce0413/czn/part4/1U59_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/1U59_frame15/ligand.sdf,1u59_frame15,7.25,0.716
/es01/paratera/sce0413/czn/part4/2CER_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/2CER_frame59/ligand.sdf,2cer_frame59,9.22,3.624
/es01/paratera/sce0413/czn/part4/2QTT_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/2QTT_frame43/ligand.sdf,2qtt_frame43,4.32,1.839
/es01/paratera/sce0413/czn/part4/3G8O_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/3G8O_frame99/ligand.sdf,3g8o_frame99,7.8,2.491
/es01/paratera/sce0413/czn/part4/1GVK_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/1GVK_frame19/ligand.sdf,1gvk_frame19,3.05,1.722
/es01/paratera/sce0413/czn/part4/3HX3_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/3HX3_frame95/ligand.sdf,3hx3_frame95,8.0,4.563
/es01/paratera/sce0413/czn/part4/4XIR_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/4XIR_frame43/ligand.sdf,4xir_frame43,6.94,1.055
/es01/paratera/sce0413/czn/part4/3JRX_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/3JRX_frame51/ligand.sdf,3jrx_frame51,9.0,0.661
/es01/paratera/sce0413/czn/part4/6GIH_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/6GIH_frame3/ligand.sdf,6gih_frame3,4.36,1.921
