receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/4ZB8_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/4ZB8_frame75/ligand.sdf,4zb8_frame75,6.03,1.269
/es01/paratera/sce0413/czn/part4/3P7B_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/3P7B_frame79/ligand.sdf,3p7b_frame79,7.74,1.458
/es01/paratera/sce0413/czn/part4/4D1J_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/4D1J_frame55/ligand.sdf,4d1j_frame55,6.31,3.778
/es01/paratera/sce0413/czn/part4/1QK4_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/1QK4_frame67/ligand.sdf,1qk4_frame67,4.21,5.162
/es01/paratera/sce0413/czn/part4/3BG8_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/3BG8_frame87/ligand.sdf,3bg8_frame87,5.89,1.368
/es01/paratera/sce0413/czn/part4/5IA3_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/5IA3_frame19/ligand.sdf,5ia3_frame19,7.34,2.081
/es01/paratera/sce0413/czn/part4/2BRM_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/2BRM_frame31/ligand.sdf,2brm_frame31,5.89,0.87
/es01/paratera/sce0413/czn/part4/3TFV_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/3TFV_frame47/ligand.sdf,3tfv_frame47,7.1,2.143
/es01/paratera/sce0413/czn/part4/4QME_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/4QME_frame7/ligand.sdf,4qme_frame7,6.52,3.747
/es01/paratera/sce0413/czn/part4/4NP2_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/4NP2_frame71/ligand.sdf,4np2_frame71,2.26,6.944
/es01/paratera/sce0413/czn/part4/3V6S_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/3V6S_frame91/ligand.sdf,3v6s_frame91,9.12,3.418
/es01/paratera/sce0413/czn/part4/1IVP_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/1IVP_frame51/ligand.sdf,1ivp_frame51,7.52,3.487
/es01/paratera/sce0413/czn/part4/3MVJ_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/3MVJ_frame23/ligand.sdf,3mvj_frame23,5.49,0.607
/es01/paratera/sce0413/czn/part4/3GPJ_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/3GPJ_frame3/ligand.sdf,3gpj_frame3,5.11,1.952
/es01/paratera/sce0413/czn/part4/1HII_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/1HII_frame51/ligand.sdf,1hii_frame51,7.28,2.506
/es01/paratera/sce0413/czn/part4/4TN4_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/4TN4_frame99/ligand.sdf,4tn4_frame99,6.33,1.78
/es01/paratera/sce0413/czn/part4/4QZ4_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/4QZ4_frame99/ligand.sdf,4qz4_frame99,5.01,3.508
/es01/paratera/sce0413/czn/part4/3GWS_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/3GWS_frame39/ligand.sdf,3gws_frame39,10.09,2.175
/es01/paratera/sce0413/czn/part4/3ZI8_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/3ZI8_frame87/ligand.sdf,3zi8_frame87,5.66,0.983
/es01/paratera/sce0413/czn/part4/3HKQ_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/3HKQ_frame31/ligand.sdf,3hkq_frame31,5.34,1.107
/es01/paratera/sce0413/czn/part4/1D8F_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/1D8F_frame91/ligand.sdf,1d8f_frame91,7.74,2.355
/es01/paratera/sce0413/czn/part4/4MVH_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/4MVH_frame31/ligand.sdf,4mvh_frame31,8.35,1.756
/es01/paratera/sce0413/czn/part4/4JV6_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/4JV6_frame3/ligand.sdf,4jv6_frame3,7.41,0.834
/es01/paratera/sce0413/czn/part4/4OCQ_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/4OCQ_frame83/ligand.sdf,4ocq_frame83,4.61,2.179
/es01/paratera/sce0413/czn/part4/3K3G_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/3K3G_frame59/ligand.sdf,3k3g_frame59,2.85,3.599
/es01/paratera/sce0413/czn/part4/6FHQ_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/6FHQ_frame11/ligand.sdf,6fhq_frame11,2.47,7.528
/es01/paratera/sce0413/czn/part4/2C80_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/2C80_frame59/ligand.sdf,2c80_frame59,5.33,2.935
/es01/paratera/sce0413/czn/part4/6RQK_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/6RQK_frame23/ligand.sdf,6rqk_frame23,2.8,1.243
/es01/paratera/sce0413/czn/part4/3GVB_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/3GVB_frame71/ligand.sdf,3gvb_frame71,2.59,4.995
/es01/paratera/sce0413/czn/part4/5IVZ_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/5IVZ_frame11/ligand.sdf,5ivz_frame11,4.3,1.638
/es01/paratera/sce0413/czn/part4/2KBS_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/2KBS_frame3/ligand.sdf,2kbs_frame3,5.0,2.073
/es01/paratera/sce0413/czn/part4/1X7E_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/1X7E_frame95/ligand.sdf,1x7e_frame95,5.97,2.032
/es01/paratera/sce0413/czn/part4/2ANM_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/2ANM_frame95/ligand.sdf,2anm_frame95,8.74,0.723
/es01/paratera/sce0413/czn/part4/1O3C_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/1O3C_frame75/ligand.sdf,1o3c_frame75,7.13,2.584
/es01/paratera/sce0413/czn/part4/3NRM_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/3NRM_frame91/ligand.sdf,3nrm_frame91,8.4,1.055
/es01/paratera/sce0413/czn/part4/5CQU_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/5CQU_frame55/ligand.sdf,5cqu_frame55,6.54,6.781
/es01/paratera/sce0413/czn/part4/4Y8Z_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/4Y8Z_frame51/ligand.sdf,4y8z_frame51,10.4,1.012
/es01/paratera/sce0413/czn/part4/4AYP_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/4AYP_frame19/ligand.sdf,4ayp_frame19,7.33,4.539
/es01/paratera/sce0413/czn/part4/2A58_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/2A58_frame59/ligand.sdf,2a58_frame59,4.92,0.867
/es01/paratera/sce0413/czn/part4/6N0Q_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/6N0Q_frame95/ligand.sdf,6n0q_frame95,7.4,1.242
/es01/paratera/sce0413/czn/part4/3K3E_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/3K3E_frame75/ligand.sdf,3k3e_frame75,7.66,2.763
/es01/paratera/sce0413/czn/part4/5BPP_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/5BPP_frame91/ligand.sdf,5bpp_frame91,4.8,3.204
/es01/paratera/sce0413/czn/part4/2R6W_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/2R6W_frame87/ligand.sdf,2r6w_frame87,9.49,1.338
/es01/paratera/sce0413/czn/part4/6NE5_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/6NE5_frame91/ligand.sdf,6ne5_frame91,10.52,1.545
/es01/paratera/sce0413/czn/part4/4TN4_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/4TN4_frame59/ligand.sdf,4tn4_frame59,6.33,1.018
