receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/1TOI_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/1TOI_frame95/ligand.sdf,1toi_frame95,4.05,3.352
/es01/paratera/sce0413/czn/part4/3WQW_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/3WQW_frame31/ligand.sdf,3wqw_frame31,5.23,6.964
/es01/paratera/sce0413/czn/part4/6PEG_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/6PEG_frame23/ligand.sdf,6peg_frame23,5.16,1.679
/es01/paratera/sce0413/czn/part4/6GCR_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/6GCR_frame87/ligand.sdf,6gcr_frame87,9.22,2.049
/es01/paratera/sce0413/czn/part4/4XV2_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/4XV2_frame47/ligand.sdf,4xv2_frame47,8.27,3.034
/es01/paratera/sce0413/czn/part4/6QYK_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/6QYK_frame75/ligand.sdf,6qyk_frame75,5.55,6.137
/es01/paratera/sce0413/czn/part4/1LB6_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/1LB6_frame75/ligand.sdf,1lb6_frame75,4.08,2.88
/es01/paratera/sce0413/czn/part4/2WI2_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/2WI2_frame55/ligand.sdf,2wi2_frame55,3.46,1.295
/es01/paratera/sce0413/czn/part4/2UY3_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/2UY3_frame91/ligand.sdf,2uy3_frame91,5.49,3.785
/es01/paratera/sce0413/czn/part4/4PM0_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/4PM0_frame79/ligand.sdf,4pm0_frame79,7.35,3.232
/es01/paratera/sce0413/czn/part4/4RFZ_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/4RFZ_frame35/ligand.sdf,4rfz_frame35,7.4,0.841
/es01/paratera/sce0413/czn/part4/3EW2_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/3EW2_frame79/ligand.sdf,3ew2_frame79,6.67,0.483
/es01/paratera/sce0413/czn/part4/3MI2_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/3MI2_frame99/ligand.sdf,3mi2_frame99,7.77,2.197
/es01/paratera/sce0413/czn/part4/1GYY_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/1GYY_frame43/ligand.sdf,1gyy_frame43,3.64,2.487
/es01/paratera/sce0413/czn/part4/3L7A_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/3L7A_frame31/ligand.sdf,3l7a_frame31,4.33,4.08
/es01/paratera/sce0413/czn/part4/6MNY_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/6MNY_frame95/ligand.sdf,6mny_frame95,8.82,0.978
/es01/paratera/sce0413/czn/part4/4O3B_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/4O3B_frame87/ligand.sdf,4o3b_frame87,6.09,1.994
