receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/1LGT_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/1LGT_frame11/ligand.sdf,1lgt_frame11,6.1,0.787
/es01/paratera/sce0413/czn/part4/2CM8_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/2CM8_frame19/ligand.sdf,2cm8_frame19,5.87,1.091
/es01/paratera/sce0413/czn/part4/2IIV_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/2IIV_frame19/ligand.sdf,2iiv_frame19,8.18,1.258
/es01/paratera/sce0413/czn/part4/3O8P_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/3O8P_frame67/ligand.sdf,3o8p_frame67,6.46,1.203
/es01/paratera/sce0413/czn/part4/4CQE_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/4CQE_frame63/ligand.sdf,4cqe_frame63,8.43,0.959
/es01/paratera/sce0413/czn/part4/6U80_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/6U80_frame15/ligand.sdf,6u80_frame15,4.43,1.725
/es01/paratera/sce0413/czn/part4/2JH0_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/2JH0_frame7/ligand.sdf,2jh0_frame7,8.7,1.121
/es01/paratera/sce0413/czn/part4/3HBO_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/3HBO_frame83/ligand.sdf,3hbo_frame83,5.09,5.986
/es01/paratera/sce0413/czn/part4/2KNH_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/2KNH_frame55/ligand.sdf,2knh_frame55,5.15,6.164
/es01/paratera/sce0413/czn/part4/3SW2_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/3SW2_frame63/ligand.sdf,3sw2_frame63,8.33,2.473
/es01/paratera/sce0413/czn/part4/4P5Z_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/4P5Z_frame55/ligand.sdf,4p5z_frame55,7.41,1.036
/es01/paratera/sce0413/czn/part4/4XIP_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/4XIP_frame79/ligand.sdf,4xip_frame79,7.27,0.925
/es01/paratera/sce0413/czn/part4/3P1D_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/3P1D_frame39/ligand.sdf,3p1d_frame39,2.64,0.893
/es01/paratera/sce0413/czn/part4/4NGH_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/4NGH_frame95/ligand.sdf,4ngh_frame95,7.52,3.222
/es01/paratera/sce0413/czn/part4/2X4T_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/2X4T_frame75/ligand.sdf,2x4t_frame75,5.13,2.78
/es01/paratera/sce0413/czn/part4/5IUH_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/5IUH_frame95/ligand.sdf,5iuh_frame95,6.4,2.34
/es01/paratera/sce0413/czn/part4/2Q54_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/2Q54_frame71/ligand.sdf,2q54_frame71,11.3,3.511
/es01/paratera/sce0413/czn/part4/6G1W_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/6G1W_frame31/ligand.sdf,6g1w_frame31,8.14,4.57
/es01/paratera/sce0413/czn/part4/1C5Y_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/1C5Y_frame99/ligand.sdf,1c5y_frame99,4.2,1.136
/es01/paratera/sce0413/czn/part4/4KNR_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/4KNR_frame55/ligand.sdf,4knr_frame55,8.77,3.088
/es01/paratera/sce0413/czn/part4/4YMQ_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/4YMQ_frame95/ligand.sdf,4ymq_frame95,5.8,3.137
/es01/paratera/sce0413/czn/part4/1OIT_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/1OIT_frame19/ligand.sdf,1oit_frame19,8.52,0.993
/es01/paratera/sce0413/czn/part4/4DCD_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/4DCD_frame83/ligand.sdf,4dcd_frame83,5.75,5.692
/es01/paratera/sce0413/czn/part4/4RCG_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/4RCG_frame19/ligand.sdf,4rcg_frame19,5.03,1.113
/es01/paratera/sce0413/czn/part4/3WVM_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/3WVM_frame95/ligand.sdf,3wvm_frame95,6.04,1.871
/es01/paratera/sce0413/czn/part4/2VW2_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/2VW2_frame3/ligand.sdf,2vw2_frame3,3.3,2.294
/es01/paratera/sce0413/czn/part4/3D67_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/3D67_frame23/ligand.sdf,3d67_frame23,4.96,3.091
/es01/paratera/sce0413/czn/part4/6GOO_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/6GOO_frame15/ligand.sdf,6goo_frame15,5.67,1.348
/es01/paratera/sce0413/czn/part4/3ARB_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/3ARB_frame43/ligand.sdf,3arb_frame43,7.26,1.449
/es01/paratera/sce0413/czn/part4/1ZYJ_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/1ZYJ_frame47/ligand.sdf,1zyj_frame47,5.82,1.612
/es01/paratera/sce0413/czn/part4/3QI1_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/3QI1_frame83/ligand.sdf,3qi1_frame83,7.66,1.362
/es01/paratera/sce0413/czn/part4/1WAX_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/1WAX_frame27/ligand.sdf,1wax_frame27,4.07,1.185
/es01/paratera/sce0413/czn/part4/6HS4_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/6HS4_frame31/ligand.sdf,6hs4_frame31,5.51,6.403
/es01/paratera/sce0413/czn/part4/3IAE_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/3IAE_frame59/ligand.sdf,3iae_frame59,3.89,1.8
/es01/paratera/sce0413/czn/part4/6G1V_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/6G1V_frame31/ligand.sdf,6g1v_frame31,7.23,1.126
/es01/paratera/sce0413/czn/part4/3QS4_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/3QS4_frame3/ligand.sdf,3qs4_frame3,4.89,2.913
/es01/paratera/sce0413/czn/part4/5GGO_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/5GGO_frame39/ligand.sdf,5ggo_frame39,3.1,2.677
/es01/paratera/sce0413/czn/part4/4UXH_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/4UXH_frame59/ligand.sdf,4uxh_frame59,5.96,3.508
/es01/paratera/sce0413/czn/part4/1X8J_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/1X8J_frame11/ligand.sdf,1x8j_frame11,6.96,2.748
/es01/paratera/sce0413/czn/part4/11GS_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/11GS_frame39/ligand.sdf,11gs_frame39,5.82,1.721
/es01/paratera/sce0413/czn/part4/3G30_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/3G30_frame51/ligand.sdf,3g30_frame51,2.51,4.002
/es01/paratera/sce0413/czn/part4/1YON_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/1YON_frame87/ligand.sdf,1yon_frame87,4.21,2.924
/es01/paratera/sce0413/czn/part4/3AO1_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/3AO1_frame43/ligand.sdf,3ao1_frame43,3.77,3.523
/es01/paratera/sce0413/czn/part4/3KKU_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/3KKU_frame39/ligand.sdf,3kku_frame39,5.7,6.046
/es01/paratera/sce0413/czn/part4/4PRA_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/4PRA_frame91/ligand.sdf,4pra_frame91,5.66,4.13
/es01/paratera/sce0413/czn/part4/5ARG_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/5ARG_frame87/ligand.sdf,5arg_frame87,7.57,1.092
/es01/paratera/sce0413/czn/part4/3S22_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/3S22_frame67/ligand.sdf,3s22_frame67,5.46,3.02
/es01/paratera/sce0413/czn/part4/1S5Z_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/1S5Z_frame67/ligand.sdf,1s5z_frame67,3.21,1.365
/es01/paratera/sce0413/czn/part4/6G4Z_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/6G4Z_frame99/ligand.sdf,6g4z_frame99,9.77,0.667
/es01/paratera/sce0413/czn/part4/4N00_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/4N00_frame59/ligand.sdf,4n00_frame59,8.02,0.999
/es01/paratera/sce0413/czn/part4/1LJT_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/1LJT_frame95/ligand.sdf,1ljt_frame95,5.15,1.59
/es01/paratera/sce0413/czn/part4/3N35_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/3N35_frame39/ligand.sdf,3n35_frame39,3.37,1.931
/es01/paratera/sce0413/czn/part4/1HPS_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/1HPS_frame71/ligand.sdf,1hps_frame71,9.22,2.963
/es01/paratera/sce0413/czn/part4/1B52_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/1B52_frame59/ligand.sdf,1b52_frame59,7.12,1.039
/es01/paratera/sce0413/czn/part4/1PPW_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/1PPW_frame75/ligand.sdf,1ppw_frame75,4.3,1.765
/es01/paratera/sce0413/czn/part4/3OZ1_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/3OZ1_frame55/ligand.sdf,3oz1_frame55,8.7,1.84
/es01/paratera/sce0413/czn/part4/4ONF_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/4ONF_frame79/ligand.sdf,4onf_frame79,8.92,3.031
/es01/paratera/sce0413/czn/part4/3L81_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/3L81_frame3/ligand.sdf,3l81_frame3,4.53,2.184
/es01/paratera/sce0413/czn/part4/5CAQ_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/5CAQ_frame71/ligand.sdf,5caq_frame71,8.57,1.264
/es01/paratera/sce0413/czn/part4/4QP2_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/4QP2_frame87/ligand.sdf,4qp2_frame87,3.03,1.297
/es01/paratera/sce0413/czn/part4/4CGI_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/4CGI_frame71/ligand.sdf,4cgi_frame71,3.12,3.66
/es01/paratera/sce0413/czn/part4/4MQ2_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/4MQ2_frame11/ligand.sdf,4mq2_frame11,7.01,1.209
/es01/paratera/sce0413/czn/part4/6N3L_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/6N3L_frame95/ligand.sdf,6n3l_frame95,8.74,1.296
/es01/paratera/sce0413/czn/part4/4ZYI_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/4ZYI_frame43/ligand.sdf,4zyi_frame43,8.1,1.411
/es01/paratera/sce0413/czn/part4/1JYQ_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/1JYQ_frame15/ligand.sdf,1jyq_frame15,8.7,2.333
/es01/paratera/sce0413/czn/part4/3VBY_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/3VBY_frame35/ligand.sdf,3vby_frame35,4.55,1.95
/es01/paratera/sce0413/czn/part4/4W55_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/4W55_frame31/ligand.sdf,4w55_frame31,4.74,0.565
/es01/paratera/sce0413/czn/part4/2XH5_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/2XH5_frame39/ligand.sdf,2xh5_frame39,7.57,1.389
/es01/paratera/sce0413/czn/part4/1BM2_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/1BM2_frame15/ligand.sdf,1bm2_frame15,6.96,1.072
/es01/paratera/sce0413/czn/part4/1V2P_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/1V2P_frame39/ligand.sdf,1v2p_frame39,4.73,4.566
/es01/paratera/sce0413/czn/part4/3LJZ_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/3LJZ_frame99/ligand.sdf,3ljz_frame99,8.14,3.145
/es01/paratera/sce0413/czn/part4/1F28_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/1F28_frame27/ligand.sdf,1f28_frame27,7.8,4.78
/es01/paratera/sce0413/czn/part4/6KDX_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/6KDX_frame63/ligand.sdf,6kdx_frame63,8.54,3.08
/es01/paratera/sce0413/czn/part4/3OOZ_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/3OOZ_frame47/ligand.sdf,3ooz_frame47,7.85,1.969
/es01/paratera/sce0413/czn/part4/1SQA_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/1SQA_frame71/ligand.sdf,1sqa_frame71,9.21,1.396
/es01/paratera/sce0413/czn/part4/6RJ3_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/6RJ3_frame55/ligand.sdf,6rj3_frame55,6.4,1.878
/es01/paratera/sce0413/czn/part4/3RT6_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/3RT6_frame59/ligand.sdf,3rt6_frame59,7.15,1.399
/es01/paratera/sce0413/czn/part4/6NJI_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/6NJI_frame31/ligand.sdf,6nji_frame31,6.99,2.289
/es01/paratera/sce0413/czn/part4/6HKJ_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/6HKJ_frame83/ligand.sdf,6hkj_frame83,9.0,6.605
/es01/paratera/sce0413/czn/part4/6HT8_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/6HT8_frame83/ligand.sdf,6ht8_frame83,6.72,3.091
/es01/paratera/sce0413/czn/part4/5EMJ_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/5EMJ_frame35/ligand.sdf,5emj_frame35,7.48,1.594
/es01/paratera/sce0413/czn/part4/4KZ4_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/4KZ4_frame23/ligand.sdf,4kz4_frame23,4.15,1.277
/es01/paratera/sce0413/czn/part4/4AMX_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/4AMX_frame63/ligand.sdf,4amx_frame63,2.19,2.698
/es01/paratera/sce0413/czn/part4/5FQR_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/5FQR_frame43/ligand.sdf,5fqr_frame43,7.59,2.404
/es01/paratera/sce0413/czn/part4/6MIQ_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/6MIQ_frame15/ligand.sdf,6miq_frame15,4.55,5.886
/es01/paratera/sce0413/czn/part4/4NUE_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/4NUE_frame15/ligand.sdf,4nue_frame15,6.82,3.914
/es01/paratera/sce0413/czn/part4/3IJ0_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/3IJ0_frame31/ligand.sdf,3ij0_frame31,4.88,1.606
/es01/paratera/sce0413/czn/part4/1RNE_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/1RNE_frame31/ligand.sdf,1rne_frame31,8.7,1.477
/es01/paratera/sce0413/czn/part4/1A7X_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/1A7X_frame51/ligand.sdf,1a7x_frame51,9.7,1.656
/es01/paratera/sce0413/czn/part4/3LQ5_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/3LQ5_frame3/ligand.sdf,3lq5_frame3,6.96,1.498
/es01/paratera/sce0413/czn/part4/3IDP_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/3IDP_frame67/ligand.sdf,3idp_frame67,8.8,0.75
/es01/paratera/sce0413/czn/part4/3I6M_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/3I6M_frame31/ligand.sdf,3i6m_frame31,7.3,3.784
/es01/paratera/sce0413/czn/part4/3Q4L_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/3Q4L_frame43/ligand.sdf,3q4l_frame43,7.26,1.398
/es01/paratera/sce0413/czn/part4/5HK9_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/5HK9_frame75/ligand.sdf,5hk9_frame75,6.54,3.63
/es01/paratera/sce0413/czn/part4/6GGF_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/6GGF_frame3/ligand.sdf,6ggf_frame3,5.39,1.347
/es01/paratera/sce0413/czn/part4/1FIG_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/1FIG_frame95/ligand.sdf,1fig_frame95,6.22,6.229
/es01/paratera/sce0413/czn/part4/2EMT_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/2EMT_frame3/ligand.sdf,2emt_frame3,6.7,5.754
/es01/paratera/sce0413/czn/part4/4XT9_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/4XT9_frame11/ligand.sdf,4xt9_frame11,6.8,0.428
/es01/paratera/sce0413/czn/part4/3WS8_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/3WS8_frame15/ligand.sdf,3ws8_frame15,7.04,0.875
