receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/2OHM_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/2OHM_frame79/ligand.sdf,2ohm_frame79,3.51,3.121
/es01/paratera/sce0413/czn/part4/4W52_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/4W52_frame55/ligand.sdf,4w52_frame55,4.85,2.521
/es01/paratera/sce0413/czn/part4/6GVX_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/6GVX_frame27/ligand.sdf,6gvx_frame27,7.62,2.719
/es01/paratera/sce0413/czn/part4/3KJF_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/3KJF_frame91/ligand.sdf,3kjf_frame91,5.88,1.693
/es01/paratera/sce0413/czn/part4/3UDK_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/3UDK_frame27/ligand.sdf,3udk_frame27,4.49,1.347
/es01/paratera/sce0413/czn/part4/4Y4G_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/4Y4G_frame87/ligand.sdf,4y4g_frame87,2.0,2.211
/es01/paratera/sce0413/czn/part4/2WXV_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/2WXV_frame55/ligand.sdf,2wxv_frame55,8.7,2.114
/es01/paratera/sce0413/czn/part4/4ZAM_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/4ZAM_frame91/ligand.sdf,4zam_frame91,7.96,5.985
/es01/paratera/sce0413/czn/part4/3AVJ_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/3AVJ_frame47/ligand.sdf,3avj_frame47,3.3,2.008
/es01/paratera/sce0413/czn/part4/6OX0_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/6OX0_frame59/ligand.sdf,6ox0_frame59,4.85,0.852
/es01/paratera/sce0413/czn/part4/2AY1_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/2AY1_frame23/ligand.sdf,2ay1_frame23,2.29,2.034
/es01/paratera/sce0413/czn/part4/6F9V_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/6F9V_frame47/ligand.sdf,6f9v_frame47,6.76,3.637
/es01/paratera/sce0413/czn/part4/1JEU_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/1JEU_frame31/ligand.sdf,1jeu_frame31,6.82,1.65
/es01/paratera/sce0413/czn/part4/1CT8_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/1CT8_frame67/ligand.sdf,1ct8_frame67,6.52,6.156
/es01/paratera/sce0413/czn/part4/5E7R_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/5E7R_frame91/ligand.sdf,5e7r_frame91,8.48,2.688
/es01/paratera/sce0413/czn/part4/3BTI_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/3BTI_frame19/ligand.sdf,3bti_frame19,6.14,0.921
/es01/paratera/sce0413/czn/part4/3TF7_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/3TF7_frame79/ligand.sdf,3tf7_frame79,5.41,6.692
/es01/paratera/sce0413/czn/part4/5DP9_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/5DP9_frame31/ligand.sdf,5dp9_frame31,6.08,2.736
/es01/paratera/sce0413/czn/part4/6QFT_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/6QFT_frame15/ligand.sdf,6qft_frame15,8.07,1.46
/es01/paratera/sce0413/czn/part4/6GCW_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/6GCW_frame99/ligand.sdf,6gcw_frame99,8.64,3.369
/es01/paratera/sce0413/czn/part4/1WUN_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/1WUN_frame67/ligand.sdf,1wun_frame67,7.21,1.461
/es01/paratera/sce0413/czn/part4/3TU7_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/3TU7_frame95/ligand.sdf,3tu7_frame95,8.09,1.567
/es01/paratera/sce0413/czn/part4/6RJ6_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/6RJ6_frame51/ligand.sdf,6rj6_frame51,8.52,1.064
/es01/paratera/sce0413/czn/part4/4PCE_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/4PCE_frame15/ligand.sdf,4pce_frame15,5.15,1.314
/es01/paratera/sce0413/czn/part4/3BTC_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/3BTC_frame47/ligand.sdf,3btc_frame47,5.75,4.282
/es01/paratera/sce0413/czn/part4/3ARU_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/3ARU_frame31/ligand.sdf,3aru_frame31,3.22,2.488
/es01/paratera/sce0413/czn/part4/4UFF_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/4UFF_frame67/ligand.sdf,4uff_frame67,7.96,1.432
/es01/paratera/sce0413/czn/part4/2VVS_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/2VVS_frame83/ligand.sdf,2vvs_frame83,7.34,2.047
/es01/paratera/sce0413/czn/part4/4WBO_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/4WBO_frame35/ligand.sdf,4wbo_frame35,4.2,0.91
/es01/paratera/sce0413/czn/part4/3DJQ_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/3DJQ_frame83/ligand.sdf,3djq_frame83,2.98,4.376
/es01/paratera/sce0413/czn/part4/1B6M_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/1B6M_frame51/ligand.sdf,1b6m_frame51,8.4,1.7
/es01/paratera/sce0413/czn/part4/3TZ4_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/3TZ4_frame15/ligand.sdf,3tz4_frame15,5.49,1.524
/es01/paratera/sce0413/czn/part4/3TAM_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/3TAM_frame67/ligand.sdf,3tam_frame67,8.43,1.494
/es01/paratera/sce0413/czn/part4/6Q6O_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/6Q6O_frame63/ligand.sdf,6q6o_frame63,7.54,0.785
/es01/paratera/sce0413/czn/part4/1Q9D_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/1Q9D_frame91/ligand.sdf,1q9d_frame91,4.6,5.977
/es01/paratera/sce0413/czn/part4/3OUH_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/3OUH_frame51/ligand.sdf,3ouh_frame51,7.1,1.014
/es01/paratera/sce0413/czn/part4/2HF8_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/2HF8_frame99/ligand.sdf,2hf8_frame99,5.47,2.688
/es01/paratera/sce0413/czn/part4/3RUP_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/3RUP_frame39/ligand.sdf,3rup_frame39,2.3,4.25
/es01/paratera/sce0413/czn/part4/5I29_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/5I29_frame71/ligand.sdf,5i29_frame71,7.82,1.383
/es01/paratera/sce0413/czn/part4/3DNG_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/3DNG_frame27/ligand.sdf,3dng_frame27,8.13,0.729
/es01/paratera/sce0413/czn/part4/1XNX_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/1XNX_frame55/ligand.sdf,1xnx_frame55,6.38,6.31
/es01/paratera/sce0413/czn/part4/4KP4_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/4KP4_frame15/ligand.sdf,4kp4_frame15,5.17,2.406
/es01/paratera/sce0413/czn/part4/3UPX_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/3UPX_frame55/ligand.sdf,3upx_frame55,8.12,1.425
/es01/paratera/sce0413/czn/part4/4TX6_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/4TX6_frame43/ligand.sdf,4tx6_frame43,5.62,1.382
/es01/paratera/sce0413/czn/part4/3CYZ_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/3CYZ_frame31/ligand.sdf,3cyz_frame31,7.64,5.043
/es01/paratera/sce0413/czn/part4/3BAR_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/3BAR_frame59/ligand.sdf,3bar_frame59,5.7,0.85
/es01/paratera/sce0413/czn/part4/3NS7_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/3NS7_frame91/ligand.sdf,3ns7_frame91,8.33,1.596
/es01/paratera/sce0413/czn/part4/4KMD_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/4KMD_frame59/ligand.sdf,4kmd_frame59,5.41,3.13
/es01/paratera/sce0413/czn/part4/3I1Y_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/3I1Y_frame35/ligand.sdf,3i1y_frame35,8.22,2.386
/es01/paratera/sce0413/czn/part4/5ID1_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/5ID1_frame15/ligand.sdf,5id1_frame15,6.25,1.796
/es01/paratera/sce0413/czn/part4/1KUK_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/1KUK_frame95/ligand.sdf,1kuk_frame95,3.91,5.625
/es01/paratera/sce0413/czn/part4/5AQV_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/5AQV_frame67/ligand.sdf,5aqv_frame67,3.43,1.213
/es01/paratera/sce0413/czn/part4/4OK6_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/4OK6_frame91/ligand.sdf,4ok6_frame91,4.85,3.707
/es01/paratera/sce0413/czn/part4/4ZJW_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/4ZJW_frame99/ligand.sdf,4zjw_frame99,6.66,2.214
/es01/paratera/sce0413/czn/part4/5C2H_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/5C2H_frame23/ligand.sdf,5c2h_frame23,11.09,0.967
/es01/paratera/sce0413/czn/part4/2GNF_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/2GNF_frame35/ligand.sdf,2gnf_frame35,5.22,0.501
/es01/paratera/sce0413/czn/part4/2GGX_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/2GGX_frame47/ligand.sdf,2ggx_frame47,3.49,3.424
/es01/paratera/sce0413/czn/part4/5BV3_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/5BV3_frame11/ligand.sdf,5bv3_frame11,7.17,1.882
/es01/paratera/sce0413/czn/part4/4BQY_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/4BQY_frame79/ligand.sdf,4bqy_frame79,5.96,4.196
