receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/5AEI_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/5AEI_frame71/ligand.sdf,5aei_frame71,8.96,2.146
/es01/paratera/sce0413/czn/part4/6GVX_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/6GVX_frame35/ligand.sdf,6gvx_frame35,7.62,1.423
/es01/paratera/sce0413/czn/part4/1QAQ_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/1QAQ_frame63/ligand.sdf,1qaq_frame63,4.74,1.541
/es01/paratera/sce0413/czn/part4/4QR4_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/4QR4_frame3/ligand.sdf,4qr4_frame3,6.6,3.591
/es01/paratera/sce0413/czn/part4/4UXL_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/4UXL_frame47/ligand.sdf,4uxl_frame47,10.6,1.756
/es01/paratera/sce0413/czn/part4/5E2Q_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/5E2Q_frame79/ligand.sdf,5e2q_frame79,5.79,1.804
/es01/paratera/sce0413/czn/part4/3OLF_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/3OLF_frame39/ligand.sdf,3olf_frame39,7.7,1.257
/es01/paratera/sce0413/czn/part4/2ZB0_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/2ZB0_frame47/ligand.sdf,2zb0_frame47,6.62,2.282
/es01/paratera/sce0413/czn/part4/6I12_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/6I12_frame63/ligand.sdf,6i12_frame63,5.57,1.258
/es01/paratera/sce0413/czn/part4/6NP3_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/6NP3_frame19/ligand.sdf,6np3_frame19,6.47,2.167
/es01/paratera/sce0413/czn/part4/1CTU_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/1CTU_frame19/ligand.sdf,1ctu_frame19,11.92,0.795
/es01/paratera/sce0413/czn/part4/4ZMF_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/4ZMF_frame67/ligand.sdf,4zmf_frame67,3.96,2.259
/es01/paratera/sce0413/czn/part4/2VO7_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/2VO7_frame67/ligand.sdf,2vo7_frame67,6.77,4.73
/es01/paratera/sce0413/czn/part4/5DH5_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/5DH5_frame59/ligand.sdf,5dh5_frame59,9.64,0.638
/es01/paratera/sce0413/czn/part4/6HSH_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/6HSH_frame35/ligand.sdf,6hsh_frame35,7.55,4.951
/es01/paratera/sce0413/czn/part4/5CU4_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/5CU4_frame75/ligand.sdf,5cu4_frame75,6.49,1.359
/es01/paratera/sce0413/czn/part4/2XN6_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/2XN6_frame67/ligand.sdf,2xn6_frame67,8.8,1.96
/es01/paratera/sce0413/czn/part4/4AGN_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/4AGN_frame67/ligand.sdf,4agn_frame67,3.97,2.552
/es01/paratera/sce0413/czn/part4/1QNH_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/1QNH_frame15/ligand.sdf,1qnh_frame15,6.06,2.938
/es01/paratera/sce0413/czn/part4/5A85_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/5A85_frame67/ligand.sdf,5a85_frame67,5.3,2.058
/es01/paratera/sce0413/czn/part4/2YER_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/2YER_frame51/ligand.sdf,2yer_frame51,10.0,1.012
/es01/paratera/sce0413/czn/part4/6QWB_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/6QWB_frame71/ligand.sdf,6qwb_frame71,6.04,7.755
/es01/paratera/sce0413/czn/part4/1XUR_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/1XUR_frame7/ligand.sdf,1xur_frame7,5.18,2.616
/es01/paratera/sce0413/czn/part4/4POJ_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/4POJ_frame11/ligand.sdf,4poj_frame11,8.1,1.69
/es01/paratera/sce0413/czn/part4/5EP7_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/5EP7_frame75/ligand.sdf,5ep7_frame75,5.4,2.9
