receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/3RIN_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/3RIN_frame55/ligand.sdf,3rin_frame55,8.89,0.981
/es01/paratera/sce0413/czn/part4/1UJ5_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/1UJ5_frame99/ligand.sdf,1uj5_frame99,3.05,2.141
/es01/paratera/sce0413/czn/part4/1LXF_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/1LXF_frame43/ligand.sdf,1lxf_frame43,4.1,8.832
/es01/paratera/sce0413/czn/part4/3D7M_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/3D7M_frame39/ligand.sdf,3d7m_frame39,6.44,1.603
/es01/paratera/sce0413/czn/part4/1YVF_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/1YVF_frame47/ligand.sdf,1yvf_frame47,7.0,3.137
/es01/paratera/sce0413/czn/part4/4QGH_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/4QGH_frame83/ligand.sdf,4qgh_frame83,9.0,2.765
/es01/paratera/sce0413/czn/part4/2NWN_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/2NWN_frame75/ligand.sdf,2nwn_frame75,6.3,2.557
/es01/paratera/sce0413/czn/part4/2HWI_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/2HWI_frame67/ligand.sdf,2hwi_frame67,5.52,2.922
/es01/paratera/sce0413/czn/part4/2YA6_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/2YA6_frame95/ligand.sdf,2ya6_frame95,5.7,2.59
/es01/paratera/sce0413/czn/part4/3OF8_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/3OF8_frame47/ligand.sdf,3of8_frame47,9.22,2.388
/es01/paratera/sce0413/czn/part4/4ZVI_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/4ZVI_frame39/ligand.sdf,4zvi_frame39,6.33,3.097
/es01/paratera/sce0413/czn/part4/2RCB_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/2RCB_frame15/ligand.sdf,2rcb_frame15,6.79,0.88
/es01/paratera/sce0413/czn/part4/4WHZ_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/4WHZ_frame15/ligand.sdf,4whz_frame15,9.0,1.379
/es01/paratera/sce0413/czn/part4/5AFJ_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/5AFJ_frame75/ligand.sdf,5afj_frame75,4.38,2.924
/es01/paratera/sce0413/czn/part4/4MBC_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/4MBC_frame43/ligand.sdf,4mbc_frame43,6.4,2.259
/es01/paratera/sce0413/czn/part4/3QZQ_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/3QZQ_frame47/ligand.sdf,3qzq_frame47,5.64,2.046
/es01/paratera/sce0413/czn/part4/1LF8_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/1LF8_frame99/ligand.sdf,1lf8_frame99,5.46,3.696
/es01/paratera/sce0413/czn/part4/2FF2_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/2FF2_frame99/ligand.sdf,2ff2_frame99,8.21,4.597
/es01/paratera/sce0413/czn/part4/5DD0_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/5DD0_frame47/ligand.sdf,5dd0_frame47,7.08,7.296
/es01/paratera/sce0413/czn/part4/3BXS_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/3BXS_frame47/ligand.sdf,3bxs_frame47,5.1,2.711
/es01/paratera/sce0413/czn/part4/3V2Q_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/3V2Q_frame11/ligand.sdf,3v2q_frame11,6.29,1.061
/es01/paratera/sce0413/czn/part4/4U2W_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/4U2W_frame11/ligand.sdf,4u2w_frame11,6.0,7.832
/es01/paratera/sce0413/czn/part4/5A3X_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/5A3X_frame3/ligand.sdf,5a3x_frame3,6.4,0.713
/es01/paratera/sce0413/czn/part4/3UVO_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/3UVO_frame11/ligand.sdf,3uvo_frame11,7.0,3.793
/es01/paratera/sce0413/czn/part4/4YT7_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/4YT7_frame75/ligand.sdf,4yt7_frame75,8.77,1.588
/es01/paratera/sce0413/czn/part4/5CSZ_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/5CSZ_frame23/ligand.sdf,5csz_frame23,7.77,3.978
/es01/paratera/sce0413/czn/part4/2NNO_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/2NNO_frame87/ligand.sdf,2nno_frame87,6.4,9.162
/es01/paratera/sce0413/czn/part4/3I0S_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/3I0S_frame91/ligand.sdf,3i0s_frame91,9.0,1.171
/es01/paratera/sce0413/czn/part4/2G9R_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/2G9R_frame19/ligand.sdf,2g9r_frame19,6.08,3.749
/es01/paratera/sce0413/czn/part4/3ADT_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/3ADT_frame51/ligand.sdf,3adt_frame51,4.55,3.085
/es01/paratera/sce0413/czn/part4/3SU5_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/3SU5_frame27/ligand.sdf,3su5_frame27,5.58,1.849
/es01/paratera/sce0413/czn/part4/3A1S_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/3A1S_frame35/ligand.sdf,3a1s_frame35,4.83,1.207
/es01/paratera/sce0413/czn/part4/1LI6_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/1LI6_frame19/ligand.sdf,1li6_frame19,3.8,1.38
