receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/4A4X_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/4A4X_frame35/ligand.sdf,4a4x_frame35,7.23,1.585
/es01/paratera/sce0413/czn/part4/2XHS_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/2XHS_frame47/ligand.sdf,2xhs_frame47,6.0,7.864
/es01/paratera/sce0413/czn/part4/4MRH_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/4MRH_frame95/ligand.sdf,4mrh_frame95,1.9,3.23
/es01/paratera/sce0413/czn/part4/4Q1A_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/4Q1A_frame31/ligand.sdf,4q1a_frame31,9.3,0.966
/es01/paratera/sce0413/czn/part4/4PTC_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/4PTC_frame83/ligand.sdf,4ptc_frame83,8.96,2.596
/es01/paratera/sce0413/czn/part4/3H0J_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/3H0J_frame27/ligand.sdf,3h0j_frame27,6.49,1.649
/es01/paratera/sce0413/czn/part4/3ZSQ_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/3ZSQ_frame43/ligand.sdf,3zsq_frame43,4.96,3.921
/es01/paratera/sce0413/czn/part4/6G7F_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/6G7F_frame83/ligand.sdf,6g7f_frame83,5.84,3.276
/es01/paratera/sce0413/czn/part4/1ZRZ_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/1ZRZ_frame59/ligand.sdf,1zrz_frame59,5.24,2.55
/es01/paratera/sce0413/czn/part4/3PPM_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/3PPM_frame87/ligand.sdf,3ppm_frame87,9.54,1.122
/es01/paratera/sce0413/czn/part4/3H2O_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/3H2O_frame75/ligand.sdf,3h2o_frame75,4.59,1.447
/es01/paratera/sce0413/czn/part4/4MF1_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/4MF1_frame31/ligand.sdf,4mf1_frame31,9.15,1.069
/es01/paratera/sce0413/czn/part4/3RT4_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/3RT4_frame35/ligand.sdf,3rt4_frame35,8.8,3.491
/es01/paratera/sce0413/czn/part4/5FD2_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/5FD2_frame63/ligand.sdf,5fd2_frame63,7.05,2.063
/es01/paratera/sce0413/czn/part4/3I0R_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/3I0R_frame27/ligand.sdf,3i0r_frame27,9.0,2.547
/es01/paratera/sce0413/czn/part4/3QK0_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/3QK0_frame67/ligand.sdf,3qk0_frame67,8.7,1.282
/es01/paratera/sce0413/czn/part4/2K1Q_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/2K1Q_frame11/ligand.sdf,2k1q_frame11,6.22,2.242
/es01/paratera/sce0413/czn/part4/6GIU_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/6GIU_frame11/ligand.sdf,6giu_frame11,6.66,4.15
/es01/paratera/sce0413/czn/part4/2FQY_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/2FQY_frame51/ligand.sdf,2fqy_frame51,6.57,0.268
/es01/paratera/sce0413/czn/part4/1UTL_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/1UTL_frame11/ligand.sdf,1utl_frame11,2.47,3.495
/es01/paratera/sce0413/czn/part4/5GN7_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/5GN7_frame67/ligand.sdf,5gn7_frame67,6.05,5.536
/es01/paratera/sce0413/czn/part4/3RX8_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/3RX8_frame99/ligand.sdf,3rx8_frame99,6.21,5.937
/es01/paratera/sce0413/czn/part4/6FFE_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/6FFE_frame27/ligand.sdf,6ffe_frame27,7.3,0.697
/es01/paratera/sce0413/czn/part4/2LLO_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/2LLO_frame83/ligand.sdf,2llo_frame83,5.82,6.469
/es01/paratera/sce0413/czn/part4/5EG4_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/5EG4_frame59/ligand.sdf,5eg4_frame59,7.68,1.153
/es01/paratera/sce0413/czn/part4/4N8D_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/4N8D_frame15/ligand.sdf,4n8d_frame15,7.7,2.634
/es01/paratera/sce0413/czn/part4/2QPQ_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/2QPQ_frame79/ligand.sdf,2qpq_frame79,6.37,5.802
/es01/paratera/sce0413/czn/part4/1O36_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/1O36_frame51/ligand.sdf,1o36_frame51,5.96,5.671
/es01/paratera/sce0413/czn/part4/5EWK_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/5EWK_frame63/ligand.sdf,5ewk_frame63,4.85,3.313
/es01/paratera/sce0413/czn/part4/4JT8_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/4JT8_frame71/ligand.sdf,4jt8_frame71,7.48,1.764
/es01/paratera/sce0413/czn/part4/5HNA_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/5HNA_frame27/ligand.sdf,5hna_frame27,4.23,2.866
/es01/paratera/sce0413/czn/part4/2W12_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/2W12_frame59/ligand.sdf,2w12_frame59,4.65,1.676
/es01/paratera/sce0413/czn/part4/3FQK_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/3FQK_frame7/ligand.sdf,3fqk_frame7,7.15,0.873
/es01/paratera/sce0413/czn/part4/3CHS_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/3CHS_frame87/ligand.sdf,3chs_frame87,7.77,3.09
/es01/paratera/sce0413/czn/part4/3V5G_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/3V5G_frame95/ligand.sdf,3v5g_frame95,7.13,1.806
/es01/paratera/sce0413/czn/part4/3IQQ_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/3IQQ_frame91/ligand.sdf,3iqq_frame91,5.54,5.327
/es01/paratera/sce0413/czn/part4/4YUX_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/4YUX_frame55/ligand.sdf,4yux_frame55,3.74,2.464
/es01/paratera/sce0413/czn/part4/2QK8_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/2QK8_frame27/ligand.sdf,2qk8_frame27,7.91,2.35
