receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/4BI7_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/4BI7_frame15/ligand.sdf,4bi7_frame15,4.58,4.081
/es01/paratera/sce0413/czn/part4/4O2E_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/4O2E_frame95/ligand.sdf,4o2e_frame95,8.0,7.045
/es01/paratera/sce0413/czn/part4/5IHA_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/5IHA_frame83/ligand.sdf,5iha_frame83,8.05,1.648
/es01/paratera/sce0413/czn/part4/6O94_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/6O94_frame55/ligand.sdf,6o94_frame55,8.74,0.883
/es01/paratera/sce0413/czn/part4/3HZK_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/3HZK_frame75/ligand.sdf,3hzk_frame75,7.52,1.946
/es01/paratera/sce0413/czn/part4/1ENU_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/1ENU_frame71/ligand.sdf,1enu_frame71,5.08,1.513
/es01/paratera/sce0413/czn/part4/2JKM_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/2JKM_frame23/ligand.sdf,2jkm_frame23,7.75,1.871
/es01/paratera/sce0413/czn/part4/5BYZ_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/5BYZ_frame43/ligand.sdf,5byz_frame43,7.38,2.842
/es01/paratera/sce0413/czn/part4/1UX7_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/1UX7_frame27/ligand.sdf,1ux7_frame27,3.0,1.912
/es01/paratera/sce0413/czn/part4/1TTM_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/1TTM_frame23/ligand.sdf,1ttm_frame23,7.35,3.566
/es01/paratera/sce0413/czn/part4/2B1P_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/2B1P_frame99/ligand.sdf,2b1p_frame99,8.52,1.382
/es01/paratera/sce0413/czn/part4/5C1Y_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/5C1Y_frame55/ligand.sdf,5c1y_frame55,5.9,3.096
/es01/paratera/sce0413/czn/part4/4D2D_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/4D2D_frame95/ligand.sdf,4d2d_frame95,3.47,4.297
/es01/paratera/sce0413/czn/part4/1ODJ_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/1ODJ_frame3/ligand.sdf,1odj_frame3,4.1,1.751
/es01/paratera/sce0413/czn/part4/5F1U_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/5F1U_frame67/ligand.sdf,5f1u_frame67,6.85,0.817
/es01/paratera/sce0413/czn/part4/1ETZ_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/1ETZ_frame83/ligand.sdf,1etz_frame83,7.24,4.646
/es01/paratera/sce0413/czn/part4/1H36_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/1H36_frame79/ligand.sdf,1h36_frame79,7.74,3.112
/es01/paratera/sce0413/czn/part4/6H14_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/6H14_frame83/ligand.sdf,6h14_frame83,7.86,4.583
/es01/paratera/sce0413/czn/part4/1Y2F_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/1Y2F_frame83/ligand.sdf,1y2f_frame83,4.92,2.307
/es01/paratera/sce0413/czn/part4/1Y2A_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/1Y2A_frame99/ligand.sdf,1y2a_frame99,7.34,2.97
/es01/paratera/sce0413/czn/part4/5CF8_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/5CF8_frame91/ligand.sdf,5cf8_frame91,8.96,0.862
/es01/paratera/sce0413/czn/part4/4UFZ_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/4UFZ_frame55/ligand.sdf,4ufz_frame55,6.31,1.429
/es01/paratera/sce0413/czn/part4/1W5W_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/1W5W_frame31/ligand.sdf,1w5w_frame31,8.8,2.705
/es01/paratera/sce0413/czn/part4/5C1X_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/5C1X_frame87/ligand.sdf,5c1x_frame87,5.75,2.518
/es01/paratera/sce0413/czn/part4/5FH8_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/5FH8_frame3/ligand.sdf,5fh8_frame3,6.77,1.562
/es01/paratera/sce0413/czn/part4/3GJT_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/3GJT_frame11/ligand.sdf,3gjt_frame11,6.77,1.4
/es01/paratera/sce0413/czn/part4/1GZC_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/1GZC_frame99/ligand.sdf,1gzc_frame99,3.49,0.881
/es01/paratera/sce0413/czn/part4/1HKM_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/1HKM_frame55/ligand.sdf,1hkm_frame55,8.72,1.491
/es01/paratera/sce0413/czn/part4/4NXS_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/4NXS_frame59/ligand.sdf,4nxs_frame59,7.37,7.086
/es01/paratera/sce0413/czn/part4/3DIW_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/3DIW_frame43/ligand.sdf,3diw_frame43,6.72,2.987
/es01/paratera/sce0413/czn/part4/4LH7_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/4LH7_frame95/ligand.sdf,4lh7_frame95,4.47,1.324
/es01/paratera/sce0413/czn/part4/4B3B_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/4B3B_frame3/ligand.sdf,4b3b_frame3,3.6,1.675
/es01/paratera/sce0413/czn/part4/4ZKI_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/4ZKI_frame39/ligand.sdf,4zki_frame39,2.92,1.717
/es01/paratera/sce0413/czn/part4/4D2V_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/4D2V_frame99/ligand.sdf,4d2v_frame99,7.43,6.144
/es01/paratera/sce0413/czn/part4/2VTR_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/2VTR_frame67/ligand.sdf,2vtr_frame67,5.82,1.22
/es01/paratera/sce0413/czn/part4/2PUY_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/2PUY_frame11/ligand.sdf,2puy_frame11,4.52,3.501
/es01/paratera/sce0413/czn/part4/4OP2_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/4OP2_frame63/ligand.sdf,4op2_frame63,5.93,1.665
/es01/paratera/sce0413/czn/part4/1ONH_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/1ONH_frame67/ligand.sdf,1onh_frame67,8.21,5.773
/es01/paratera/sce0413/czn/part4/6J9W_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/6J9W_frame63/ligand.sdf,6j9w_frame63,7.24,0.787
/es01/paratera/sce0413/czn/part4/2PZE_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/2PZE_frame23/ligand.sdf,2pze_frame23,6.08,3.256
/es01/paratera/sce0413/czn/part4/3D4Y_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/3D4Y_frame79/ligand.sdf,3d4y_frame79,5.7,1.631
/es01/paratera/sce0413/czn/part4/5EYK_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/5EYK_frame43/ligand.sdf,5eyk_frame43,8.52,1.209
/es01/paratera/sce0413/czn/part4/1MEU_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/1MEU_frame95/ligand.sdf,1meu_frame95,6.1,6.955
/es01/paratera/sce0413/czn/part4/4A6S_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/4A6S_frame7/ligand.sdf,4a6s_frame7,5.2,3.251
/es01/paratera/sce0413/czn/part4/2QRQ_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/2QRQ_frame55/ligand.sdf,2qrq_frame55,5.1,2.41
/es01/paratera/sce0413/czn/part4/2YHY_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/2YHY_frame87/ligand.sdf,2yhy_frame87,5.6,0.74
/es01/paratera/sce0413/czn/part4/4XUH_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/4XUH_frame7/ligand.sdf,4xuh_frame7,5.73,1.235
/es01/paratera/sce0413/czn/part4/3O4K_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/3O4K_frame47/ligand.sdf,3o4k_frame47,8.8,4.334
/es01/paratera/sce0413/czn/part4/1ZZ2_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/1ZZ2_frame11/ligand.sdf,1zz2_frame11,5.22,1.203
/es01/paratera/sce0413/czn/part4/1JIK_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/1JIK_frame43/ligand.sdf,1jik_frame43,9.7,2.55
/es01/paratera/sce0413/czn/part4/3C1K_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/3C1K_frame11/ligand.sdf,3c1k_frame11,9.44,4.436
/es01/paratera/sce0413/czn/part4/1MM7_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/1MM7_frame35/ligand.sdf,1mm7_frame35,7.7,1.2
/es01/paratera/sce0413/czn/part4/2XJ2_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/2XJ2_frame7/ligand.sdf,2xj2_frame7,7.18,1.552
/es01/paratera/sce0413/czn/part4/1H22_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/1H22_frame35/ligand.sdf,1h22_frame35,9.1,2.698
/es01/paratera/sce0413/czn/part4/3WYX_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/3WYX_frame43/ligand.sdf,3wyx_frame43,8.49,1.045
/es01/paratera/sce0413/czn/part4/3D8Z_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/3D8Z_frame75/ligand.sdf,3d8z_frame75,3.37,4.435
/es01/paratera/sce0413/czn/part4/4BBF_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/4BBF_frame23/ligand.sdf,4bbf_frame23,8.66,1.946
/es01/paratera/sce0413/czn/part4/4UMC_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/4UMC_frame19/ligand.sdf,4umc_frame19,3.44,3.002
/es01/paratera/sce0413/czn/part4/5E8R_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/5E8R_frame27/ligand.sdf,5e8r_frame27,8.7,1.467
/es01/paratera/sce0413/czn/part4/4NK9_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/4NK9_frame83/ligand.sdf,4nk9_frame83,8.51,2.292
/es01/paratera/sce0413/czn/part4/4BS4_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/4BS4_frame75/ligand.sdf,4bs4_frame75,8.22,0.5
/es01/paratera/sce0413/czn/part4/2VNT_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/2VNT_frame47/ligand.sdf,2vnt_frame47,8.0,0.905
/es01/paratera/sce0413/czn/part4/6UDT_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/6UDT_frame11/ligand.sdf,6udt_frame11,10.0,0.829
/es01/paratera/sce0413/czn/part4/1YK7_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/1YK7_frame15/ligand.sdf,1yk7_frame15,7.72,3.119
/es01/paratera/sce0413/czn/part4/4TMF_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/4TMF_frame19/ligand.sdf,4tmf_frame19,5.48,1.807
/es01/paratera/sce0413/czn/part4/2UUE_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/2UUE_frame91/ligand.sdf,2uue_frame91,6.13,2.463
/es01/paratera/sce0413/czn/part4/1X1Z_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/1X1Z_frame27/ligand.sdf,1x1z_frame27,11.06,2.496
/es01/paratera/sce0413/czn/part4/5F39_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/5F39_frame43/ligand.sdf,5f39_frame43,5.1,2.636
/es01/paratera/sce0413/czn/part4/4K9H_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/4K9H_frame31/ligand.sdf,4k9h_frame31,7.12,2.344
/es01/paratera/sce0413/czn/part4/4D8I_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/4D8I_frame99/ligand.sdf,4d8i_frame99,6.69,2.989
/es01/paratera/sce0413/czn/part4/6HGR_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/6HGR_frame19/ligand.sdf,6hgr_frame19,3.46,2.051
/es01/paratera/sce0413/czn/part4/3KAI_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/3KAI_frame27/ligand.sdf,3kai_frame27,5.41,6.11
/es01/paratera/sce0413/czn/part4/5ETO_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/5ETO_frame79/ligand.sdf,5eto_frame79,5.57,5.766
/es01/paratera/sce0413/czn/part4/4B12_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/4B12_frame99/ligand.sdf,4b12_frame99,4.99,3.757
/es01/paratera/sce0413/czn/part4/4YT7_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/4YT7_frame11/ligand.sdf,4yt7_frame11,8.77,0.976
/es01/paratera/sce0413/czn/part4/1TYR_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/1TYR_frame51/ligand.sdf,1tyr_frame51,7.0,1.469
/es01/paratera/sce0413/czn/part4/3PN4_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/3PN4_frame39/ligand.sdf,3pn4_frame39,6.85,2.104
/es01/paratera/sce0413/czn/part4/4O0A_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/4O0A_frame87/ligand.sdf,4o0a_frame87,6.72,1.165
/es01/paratera/sce0413/czn/part4/4W57_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/4W57_frame95/ligand.sdf,4w57_frame95,4.85,1.036
