receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/3GWS_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/3GWS_frame67/ligand.sdf,3gws_frame67,10.09,1.674
/es01/paratera/sce0413/czn/part4/1JOC_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/1JOC_frame51/ligand.sdf,1joc_frame51,4.62,2.14
/es01/paratera/sce0413/czn/part4/3E5U_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/3E5U_frame99/ligand.sdf,3e5u_frame99,5.85,1.621
/es01/paratera/sce0413/czn/part4/2YFA_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/2YFA_frame75/ligand.sdf,2yfa_frame75,5.07,0.487
/es01/paratera/sce0413/czn/part4/3KDT_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/3KDT_frame91/ligand.sdf,3kdt_frame91,6.59,3.472
/es01/paratera/sce0413/czn/part4/4Q8X_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/4Q8X_frame67/ligand.sdf,4q8x_frame67,3.57,4.556
/es01/paratera/sce0413/czn/part4/3CK8_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/3CK8_frame11/ligand.sdf,3ck8_frame11,3.84,5.082
/es01/paratera/sce0413/czn/part4/4U6Y_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/4U6Y_frame19/ligand.sdf,4u6y_frame19,7.08,3.033
/es01/paratera/sce0413/czn/part4/2VA7_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/2VA7_frame83/ligand.sdf,2va7_frame83,6.7,0.706
/es01/paratera/sce0413/czn/part4/1MM6_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/1MM6_frame51/ligand.sdf,1mm6_frame51,7.7,1.437
/es01/paratera/sce0413/czn/part4/5GN9_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/5GN9_frame91/ligand.sdf,5gn9_frame91,7.05,3.514
/es01/paratera/sce0413/czn/part4/1OYQ_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/1OYQ_frame99/ligand.sdf,1oyq_frame99,6.96,5.491
/es01/paratera/sce0413/czn/part4/5EYM_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/5EYM_frame11/ligand.sdf,5eym_frame11,7.6,1.413
/es01/paratera/sce0413/czn/part4/1PXM_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/1PXM_frame59/ligand.sdf,1pxm_frame59,7.22,1.736
/es01/paratera/sce0413/czn/part4/4X5Z_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/4X5Z_frame39/ligand.sdf,4x5z_frame39,7.63,0.899
/es01/paratera/sce0413/czn/part4/4K66_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/4K66_frame79/ligand.sdf,4k66_frame79,3.26,5.779
/es01/paratera/sce0413/czn/part4/2WYI_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/2WYI_frame31/ligand.sdf,2wyi_frame31,4.74,3.881
/es01/paratera/sce0413/czn/part4/3IPH_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/3IPH_frame91/ligand.sdf,3iph_frame91,7.6,1.118
/es01/paratera/sce0413/czn/part4/4R4O_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/4R4O_frame87/ligand.sdf,4r4o_frame87,5.82,1.567
/es01/paratera/sce0413/czn/part4/6HAY_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/6HAY_frame67/ligand.sdf,6hay_frame67,7.01,1.802
/es01/paratera/sce0413/czn/part4/3ZPU_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/3ZPU_frame99/ligand.sdf,3zpu_frame99,8.38,3.234
/es01/paratera/sce0413/czn/part4/3GS7_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/3GS7_frame31/ligand.sdf,3gs7_frame31,5.44,1.866
/es01/paratera/sce0413/czn/part4/5AM3_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/5AM3_frame31/ligand.sdf,5am3_frame31,8.3,1.637
/es01/paratera/sce0413/czn/part4/2HNC_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/2HNC_frame79/ligand.sdf,2hnc_frame79,7.22,1.474
/es01/paratera/sce0413/czn/part4/4NGR_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/4NGR_frame23/ligand.sdf,4ngr_frame23,7.55,3.4
/es01/paratera/sce0413/czn/part4/6R1X_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/6R1X_frame15/ligand.sdf,6r1x_frame15,4.4,1.678
/es01/paratera/sce0413/czn/part4/2IS0_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/2IS0_frame83/ligand.sdf,2is0_frame83,6.7,0.658
/es01/paratera/sce0413/czn/part4/2V83_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/2V83_frame35/ligand.sdf,2v83_frame35,4.47,6.521
/es01/paratera/sce0413/czn/part4/4AQ3_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/4AQ3_frame19/ligand.sdf,4aq3_frame19,7.43,1.302
/es01/paratera/sce0413/czn/part4/3PGU_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/3PGU_frame39/ligand.sdf,3pgu_frame39,6.7,2.064
