receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/4O76_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/4O76_frame39/ligand.sdf,4o76_frame39,6.89,2.43
/es01/paratera/sce0413/czn/part4/6FDQ_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/6FDQ_frame39/ligand.sdf,6fdq_frame39,3.95,7.17
/es01/paratera/sce0413/czn/part4/1O46_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/1O46_frame79/ligand.sdf,1o46_frame79,8.0,1.659
/es01/paratera/sce0413/czn/part4/3C14_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/3C14_frame67/ligand.sdf,3c14_frame67,3.52,5.732
/es01/paratera/sce0413/czn/part4/3CTT_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/3CTT_frame11/ligand.sdf,3ctt_frame11,6.35,1.651
/es01/paratera/sce0413/czn/part4/4LP0_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/4LP0_frame15/ligand.sdf,4lp0_frame15,8.0,1.889
/es01/paratera/sce0413/czn/part4/4NHC_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/4NHC_frame15/ligand.sdf,4nhc_frame15,7.34,3.193
/es01/paratera/sce0413/czn/part4/2UUO_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/2UUO_frame11/ligand.sdf,2uuo_frame11,3.98,2.019
/es01/paratera/sce0413/czn/part4/3B95_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/3B95_frame51/ligand.sdf,3b95_frame51,5.15,6.49
/es01/paratera/sce0413/czn/part4/5EE7_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/5EE7_frame7/ligand.sdf,5ee7_frame7,9.21,2.772
/es01/paratera/sce0413/czn/part4/6PG3_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/6PG3_frame3/ligand.sdf,6pg3_frame3,5.35,2.904
/es01/paratera/sce0413/czn/part4/6I1R_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/6I1R_frame31/ligand.sdf,6i1r_frame31,5.84,9.921
/es01/paratera/sce0413/czn/part4/4PNU_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/4PNU_frame7/ligand.sdf,4pnu_frame7,4.89,2.043
/es01/paratera/sce0413/czn/part4/2I4J_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/2I4J_frame15/ligand.sdf,2i4j_frame15,6.16,1.406
/es01/paratera/sce0413/czn/part4/1JVU_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/1JVU_frame47/ligand.sdf,1jvu_frame47,5.15,3.014
/es01/paratera/sce0413/czn/part4/3PQZ_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/3PQZ_frame91/ligand.sdf,3pqz_frame91,4.46,7.444
/es01/paratera/sce0413/czn/part4/1O0M_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/1O0M_frame95/ligand.sdf,1o0m_frame95,5.15,4.022
/es01/paratera/sce0413/czn/part4/4O45_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/4O45_frame7/ligand.sdf,4o45_frame7,4.15,1.352
/es01/paratera/sce0413/czn/part4/5IXT_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/5IXT_frame11/ligand.sdf,5ixt_frame11,4.6,3.215
/es01/paratera/sce0413/czn/part4/6PHR_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/6PHR_frame75/ligand.sdf,6phr_frame75,6.7,2.483
/es01/paratera/sce0413/czn/part4/4O13_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/4O13_frame75/ligand.sdf,4o13_frame75,8.7,1.369
/es01/paratera/sce0413/czn/part4/3CJ5_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/3CJ5_frame79/ligand.sdf,3cj5_frame79,6.34,2.484
/es01/paratera/sce0413/czn/part4/5EAK_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/5EAK_frame63/ligand.sdf,5eak_frame63,9.3,1.008
/es01/paratera/sce0413/czn/part4/2GG0_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/2GG0_frame7/ligand.sdf,2gg0_frame7,6.6,4.102
/es01/paratera/sce0413/czn/part4/4N7G_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/4N7G_frame99/ligand.sdf,4n7g_frame99,6.29,2.199
/es01/paratera/sce0413/czn/part4/2OYK_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/2OYK_frame91/ligand.sdf,2oyk_frame91,6.3,6.388
/es01/paratera/sce0413/czn/part4/5ETV_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/5ETV_frame87/ligand.sdf,5etv_frame87,6.24,3.892
/es01/paratera/sce0413/czn/part4/2G2R_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/2G2R_frame79/ligand.sdf,2g2r_frame79,7.89,3.733
/es01/paratera/sce0413/czn/part4/3QKV_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/3QKV_frame43/ligand.sdf,3qkv_frame43,7.44,1.978
