receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/4P6W_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/4P6W_frame67/ligand.sdf,4p6w_frame67,9.15,0.61
/es01/paratera/sce0413/czn/part4/4X3H_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/4X3H_frame35/ligand.sdf,4x3h_frame35,4.23,4.387
/es01/paratera/sce0413/czn/part4/5F1U_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/5F1U_frame91/ligand.sdf,5f1u_frame91,6.85,0.854
/es01/paratera/sce0413/czn/part4/5C4S_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/5C4S_frame55/ligand.sdf,5c4s_frame55,8.42,0.81
/es01/paratera/sce0413/czn/part4/5FWG_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/5FWG_frame3/ligand.sdf,5fwg_frame3,6.72,1.65
/es01/paratera/sce0413/czn/part4/2V16_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/2V16_frame59/ligand.sdf,2v16_frame59,8.22,1.266
/es01/paratera/sce0413/czn/part4/4MEP_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/4MEP_frame11/ligand.sdf,4mep_frame11,5.33,2.417
/es01/paratera/sce0413/czn/part4/3RDV_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/3RDV_frame91/ligand.sdf,3rdv_frame91,4.91,7.564
/es01/paratera/sce0413/czn/part4/1RPJ_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/1RPJ_frame27/ligand.sdf,1rpj_frame27,6.48,0.467
/es01/paratera/sce0413/czn/part4/3O9D_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/3O9D_frame87/ligand.sdf,3o9d_frame87,10.72,5.581
/es01/paratera/sce0413/czn/part4/6HK7_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/6HK7_frame59/ligand.sdf,6hk7_frame59,7.34,3.69
/es01/paratera/sce0413/czn/part4/3OBU_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/3OBU_frame79/ligand.sdf,3obu_frame79,4.3,2.185
/es01/paratera/sce0413/czn/part4/2OLB_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/2OLB_frame83/ligand.sdf,2olb_frame83,5.54,0.994
/es01/paratera/sce0413/czn/part4/1JWU_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/1JWU_frame7/ligand.sdf,1jwu_frame7,5.34,6.368
/es01/paratera/sce0413/czn/part4/1V0L_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/1V0L_frame75/ligand.sdf,1v0l_frame75,7.55,0.427
/es01/paratera/sce0413/czn/part4/2X95_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/2X95_frame3/ligand.sdf,2x95_frame3,4.95,2.79
/es01/paratera/sce0413/czn/part4/2Y34_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/2Y34_frame35/ligand.sdf,2y34_frame35,7.1,5.962
/es01/paratera/sce0413/czn/part4/1YOU_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/1YOU_frame19/ligand.sdf,1you_frame19,9.06,1.168
/es01/paratera/sce0413/czn/part4/2C5X_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/2C5X_frame31/ligand.sdf,2c5x_frame31,6.6,2.333
/es01/paratera/sce0413/czn/part4/1V0O_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/1V0O_frame59/ligand.sdf,1v0o_frame59,5.26,1.236
/es01/paratera/sce0413/czn/part4/4AJ2_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/4AJ2_frame19/ligand.sdf,4aj2_frame19,2.38,5.527
/es01/paratera/sce0413/czn/part4/6IEZ_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/6IEZ_frame95/ligand.sdf,6iez_frame95,6.52,1.144
/es01/paratera/sce0413/czn/part4/5AAC_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/5AAC_frame3/ligand.sdf,5aac_frame3,8.89,1.185
/es01/paratera/sce0413/czn/part4/4PNW_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/4PNW_frame87/ligand.sdf,4pnw_frame87,5.05,4.921
/es01/paratera/sce0413/czn/part4/1J19_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/1J19_frame23/ligand.sdf,1j19_frame23,7.79,3.657
/es01/paratera/sce0413/czn/part4/1LST_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/1LST_frame35/ligand.sdf,1lst_frame35,7.85,1.008
/es01/paratera/sce0413/czn/part4/2CM8_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/2CM8_frame11/ligand.sdf,2cm8_frame11,5.87,1.419
/es01/paratera/sce0413/czn/part4/4M3D_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/4M3D_frame59/ligand.sdf,4m3d_frame59,5.41,2.549
/es01/paratera/sce0413/czn/part4/6MV3_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/6MV3_frame7/ligand.sdf,6mv3_frame7,3.33,3.153
/es01/paratera/sce0413/czn/part4/1U2R_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/1U2R_frame55/ligand.sdf,1u2r_frame55,5.41,3.322
/es01/paratera/sce0413/czn/part4/3PJ3_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/3PJ3_frame43/ligand.sdf,3pj3_frame43,5.25,0.83
/es01/paratera/sce0413/czn/part4/2A14_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/2A14_frame11/ligand.sdf,2a14_frame11,5.7,1.16
/es01/paratera/sce0413/czn/part4/3FUL_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/3FUL_frame23/ligand.sdf,3ful_frame23,3.7,2.443
/es01/paratera/sce0413/czn/part4/5E3G_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/5E3G_frame51/ligand.sdf,5e3g_frame51,4.3,1.071
/es01/paratera/sce0413/czn/part4/2WD7_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/2WD7_frame23/ligand.sdf,2wd7_frame23,4.97,6.163
/es01/paratera/sce0413/czn/part4/4ZSJ_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/4ZSJ_frame23/ligand.sdf,4zsj_frame23,5.64,1.081
/es01/paratera/sce0413/czn/part4/2ZYB_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/2ZYB_frame31/ligand.sdf,2zyb_frame31,7.7,2.114
/es01/paratera/sce0413/czn/part4/6IMI_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/6IMI_frame55/ligand.sdf,6imi_frame55,4.58,2.915
/es01/paratera/sce0413/czn/part4/6ISD_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/6ISD_frame39/ligand.sdf,6isd_frame39,8.24,1.355
/es01/paratera/sce0413/czn/part4/3O9F_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/3O9F_frame83/ligand.sdf,3o9f_frame83,12.7,3.429
/es01/paratera/sce0413/czn/part4/4L0I_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/4L0I_frame19/ligand.sdf,4l0i_frame19,6.57,1.938
