receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/4L0V_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/4L0V_frame27/ligand.sdf,4l0v_frame27,6.63,1.549
/es01/paratera/sce0413/czn/part4/3NP7_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/3NP7_frame87/ligand.sdf,3np7_frame87,4.4,2.672
/es01/paratera/sce0413/czn/part4/4OBV_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/4OBV_frame39/ligand.sdf,4obv_frame39,0.75,1.806
/es01/paratera/sce0413/czn/part4/3KTR_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/3KTR_frame43/ligand.sdf,3ktr_frame43,6.15,3.466
/es01/paratera/sce0413/czn/part4/3HZM_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/3HZM_frame15/ligand.sdf,3hzm_frame15,5.52,1.049
/es01/paratera/sce0413/czn/part4/2ZDT_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/2ZDT_frame75/ligand.sdf,2zdt_frame75,8.02,1.244
/es01/paratera/sce0413/czn/part4/3TWS_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/3TWS_frame55/ligand.sdf,3tws_frame55,5.52,4.665
/es01/paratera/sce0413/czn/part4/6M8Q_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/6M8Q_frame47/ligand.sdf,6m8q_frame47,6.43,2.309
/es01/paratera/sce0413/czn/part4/2Q7Y_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/2Q7Y_frame67/ligand.sdf,2q7y_frame67,4.3,1.088
/es01/paratera/sce0413/czn/part4/3GS6_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/3GS6_frame43/ligand.sdf,3gs6_frame43,6.59,3.744
/es01/paratera/sce0413/czn/part4/4BFP_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/4BFP_frame19/ligand.sdf,4bfp_frame19,7.82,0.843
/es01/paratera/sce0413/czn/part4/3BI6_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/3BI6_frame19/ligand.sdf,3bi6_frame19,7.82,1.677
/es01/paratera/sce0413/czn/part4/1B1H_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/1B1H_frame87/ligand.sdf,1b1h_frame87,7.03,1.977
/es01/paratera/sce0413/czn/part4/4PP7_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/4PP7_frame87/ligand.sdf,4pp7_frame87,7.96,0.96
