receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/3UA8_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/3UA8_frame91/ligand.sdf,3ua8_frame91,7.85,1.928
/es01/paratera/sce0413/czn/part4/3DSZ_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/3DSZ_frame7/ligand.sdf,3dsz_frame7,7.77,1.838
/es01/paratera/sce0413/czn/part4/6HAI_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/6HAI_frame7/ligand.sdf,6hai_frame7,7.94,1.396
/es01/paratera/sce0413/czn/part4/4YMG_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/4YMG_frame19/ligand.sdf,4ymg_frame19,6.46,0.733
/es01/paratera/sce0413/czn/part4/1HIY_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/1HIY_frame51/ligand.sdf,1hiy_frame51,3.08,2.159
/es01/paratera/sce0413/czn/part4/4A4Q_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/4A4Q_frame63/ligand.sdf,4a4q_frame63,9.4,2.226
/es01/paratera/sce0413/czn/part4/2F7I_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/2F7I_frame71/ligand.sdf,2f7i_frame71,7.1,0.538
/es01/paratera/sce0413/czn/part4/4UE1_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/4UE1_frame59/ligand.sdf,4ue1_frame59,8.0,2.013
/es01/paratera/sce0413/czn/part4/3H5B_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/3H5B_frame15/ligand.sdf,3h5b_frame15,10.0,2.235
/es01/paratera/sce0413/czn/part4/1I7I_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/1I7I_frame31/ligand.sdf,1i7i_frame31,6.7,1.81
/es01/paratera/sce0413/czn/part4/1G9R_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/1G9R_frame23/ligand.sdf,1g9r_frame23,5.7,2.95
/es01/paratera/sce0413/czn/part4/6NFZ_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/6NFZ_frame71/ligand.sdf,6nfz_frame71,7.8,1.583
/es01/paratera/sce0413/czn/part4/1E5A_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/1E5A_frame95/ligand.sdf,1e5a_frame95,7.64,6.099
