receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/2AY2_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/2AY2_frame99/ligand.sdf,2ay2_frame99,1.88,4.827
/es01/paratera/sce0413/czn/part4/3TN8_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/3TN8_frame39/ligand.sdf,3tn8_frame39,6.13,2.055
/es01/paratera/sce0413/czn/part4/5C13_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/5C13_frame55/ligand.sdf,5c13_frame55,6.1,7.341
/es01/paratera/sce0413/czn/part4/5FL0_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/5FL0_frame79/ligand.sdf,5fl0_frame79,6.46,0.967
/es01/paratera/sce0413/czn/part4/2E7L_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/2E7L_frame87/ligand.sdf,2e7l_frame87,7.54,2.647
/es01/paratera/sce0413/czn/part4/3BLR_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/3BLR_frame83/ligand.sdf,3blr_frame83,8.19,1.189
/es01/paratera/sce0413/czn/part4/6H4P_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/6H4P_frame19/ligand.sdf,6h4p_frame19,6.99,3.915
/es01/paratera/sce0413/czn/part4/2NTF_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/2NTF_frame51/ligand.sdf,2ntf_frame51,6.52,5.599
/es01/paratera/sce0413/czn/part4/1FCY_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/1FCY_frame71/ligand.sdf,1fcy_frame71,8.52,0.89
/es01/paratera/sce0413/czn/part4/1SM3_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/1SM3_frame7/ligand.sdf,1sm3_frame7,4.62,2.255
/es01/paratera/sce0413/czn/part4/3QXC_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/3QXC_frame11/ligand.sdf,3qxc_frame11,5.77,5.033
/es01/paratera/sce0413/czn/part4/1MY3_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/1MY3_frame23/ligand.sdf,1my3_frame23,5.4,0.745
/es01/paratera/sce0413/czn/part4/2WBB_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/2WBB_frame63/ligand.sdf,2wbb_frame63,6.64,1.575
/es01/paratera/sce0413/czn/part4/3U9N_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/3U9N_frame27/ligand.sdf,3u9n_frame27,7.0,0.609
/es01/paratera/sce0413/czn/part4/3MVJ_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/3MVJ_frame27/ligand.sdf,3mvj_frame27,5.49,1.078
/es01/paratera/sce0413/czn/part4/4XQB_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/4XQB_frame83/ligand.sdf,4xqb_frame83,3.79,2.269
/es01/paratera/sce0413/czn/part4/3DND_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/3DND_frame55/ligand.sdf,3dnd_frame55,5.22,2.003
/es01/paratera/sce0413/czn/part4/6H4A_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/6H4A_frame15/ligand.sdf,6h4a_frame15,7.38,0.555
/es01/paratera/sce0413/czn/part4/1PBQ_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/1PBQ_frame23/ligand.sdf,1pbq_frame23,6.27,5.991
/es01/paratera/sce0413/czn/part4/4Q4Q_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/4Q4Q_frame99/ligand.sdf,4q4q_frame99,5.79,5.194
/es01/paratera/sce0413/czn/part4/1AKU_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/1AKU_frame67/ligand.sdf,1aku_frame67,6.13,0.586
/es01/paratera/sce0413/czn/part4/3RYZ_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/3RYZ_frame63/ligand.sdf,3ryz_frame63,8.62,3.296
/es01/paratera/sce0413/czn/part4/2JKM_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/2JKM_frame3/ligand.sdf,2jkm_frame3,7.75,2.258
/es01/paratera/sce0413/czn/part4/2C94_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/2C94_frame11/ligand.sdf,2c94_frame11,6.82,1.843
/es01/paratera/sce0413/czn/part4/4LPB_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/4LPB_frame19/ligand.sdf,4lpb_frame19,8.0,2.023
