receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/3QXM_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/3QXM_frame11/ligand.sdf,3qxm_frame11,7.48,0.577
/es01/paratera/sce0413/czn/part4/1CPI_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/1CPI_frame91/ligand.sdf,1cpi_frame91,7.41,1.97
/es01/paratera/sce0413/czn/part4/4XUE_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/4XUE_frame7/ligand.sdf,4xue_frame7,5.3,2.889
/es01/paratera/sce0413/czn/part4/2PQB_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/2PQB_frame59/ligand.sdf,2pqb_frame59,7.2,0.938
/es01/paratera/sce0413/czn/part4/1LV8_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/1LV8_frame63/ligand.sdf,1lv8_frame63,5.46,5.554
/es01/paratera/sce0413/czn/part4/3VS3_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/3VS3_frame23/ligand.sdf,3vs3_frame23,9.37,2.104
/es01/paratera/sce0413/czn/part4/4JPS_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/4JPS_frame83/ligand.sdf,4jps_frame83,8.3,1.89
/es01/paratera/sce0413/czn/part4/5I29_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/5I29_frame39/ligand.sdf,5i29_frame39,7.82,1.186
/es01/paratera/sce0413/czn/part4/6GW4_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/6GW4_frame83/ligand.sdf,6gw4_frame83,5.92,3.482
/es01/paratera/sce0413/czn/part4/6IRT_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/6IRT_frame19/ligand.sdf,6irt_frame19,3.81,3.322
/es01/paratera/sce0413/czn/part4/6OY2_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/6OY2_frame51/ligand.sdf,6oy2_frame51,9.87,1.809
/es01/paratera/sce0413/czn/part4/4R4T_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/4R4T_frame15/ligand.sdf,4r4t_frame15,6.26,1.471
/es01/paratera/sce0413/czn/part4/3CHG_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/3CHG_frame15/ligand.sdf,3chg_frame15,3.99,1.395
/es01/paratera/sce0413/czn/part4/2ZFS_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/2ZFS_frame63/ligand.sdf,2zfs_frame63,6.54,1.532
/es01/paratera/sce0413/czn/part4/6HVH_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/6HVH_frame99/ligand.sdf,6hvh_frame99,7.55,1.271
/es01/paratera/sce0413/czn/part4/6OXX_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/6OXX_frame95/ligand.sdf,6oxx_frame95,10.01,2.38
/es01/paratera/sce0413/czn/part4/1WUR_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/1WUR_frame7/ligand.sdf,1wur_frame7,6.66,1.383
/es01/paratera/sce0413/czn/part4/4MM9_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/4MM9_frame19/ligand.sdf,4mm9_frame19,5.68,1.86
/es01/paratera/sce0413/czn/part4/3IUX_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/3IUX_frame71/ligand.sdf,3iux_frame71,7.6,2.141
/es01/paratera/sce0413/czn/part4/1SYH_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/1SYH_frame47/ligand.sdf,1syh_frame47,6.41,0.538
/es01/paratera/sce0413/czn/part4/3MQF_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/3MQF_frame51/ligand.sdf,3mqf_frame51,5.24,1.658
/es01/paratera/sce0413/czn/part4/6NFI_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/6NFI_frame31/ligand.sdf,6nfi_frame31,7.05,0.835
/es01/paratera/sce0413/czn/part4/6Q8B_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/6Q8B_frame35/ligand.sdf,6q8b_frame35,7.53,1.944
/es01/paratera/sce0413/czn/part4/2AOI_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/2AOI_frame15/ligand.sdf,2aoi_frame15,4.01,3.701
/es01/paratera/sce0413/czn/part4/4WX6_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/4WX6_frame79/ligand.sdf,4wx6_frame79,9.0,1.061
/es01/paratera/sce0413/czn/part4/3UIK_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/3UIK_frame75/ligand.sdf,3uik_frame75,4.97,5.497
/es01/paratera/sce0413/czn/part4/1UYE_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/1UYE_frame67/ligand.sdf,1uye_frame67,3.7,1.118
/es01/paratera/sce0413/czn/part4/2Y8Q_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/2Y8Q_frame51/ligand.sdf,2y8q_frame51,5.82,2.811
