receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/6FG6_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/6FG6_frame67/ligand.sdf,6fg6_frame67,4.77,2.306
/es01/paratera/sce0413/czn/part4/3N1V_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/3N1V_frame51/ligand.sdf,3n1v_frame51,6.74,1.41
/es01/paratera/sce0413/czn/part4/1DI9_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/1DI9_frame3/ligand.sdf,1di9_frame3,5.3,1.315
/es01/paratera/sce0413/czn/part4/2I6B_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/2I6B_frame23/ligand.sdf,2i6b_frame23,7.17,3.533
/es01/paratera/sce0413/czn/part4/2G1R_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/2G1R_frame51/ligand.sdf,2g1r_frame51,7.7,1.87
/es01/paratera/sce0413/czn/part4/3WK5_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/3WK5_frame35/ligand.sdf,3wk5_frame35,4.82,1.981
/es01/paratera/sce0413/czn/part4/5C2H_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/5C2H_frame51/ligand.sdf,5c2h_frame51,11.09,0.838
/es01/paratera/sce0413/czn/part4/5G45_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/5G45_frame91/ligand.sdf,5g45_frame91,3.3,4.846
/es01/paratera/sce0413/czn/part4/4JSS_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/4JSS_frame99/ligand.sdf,4jss_frame99,3.3,5.866
/es01/paratera/sce0413/czn/part4/1BWA_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/1BWA_frame79/ligand.sdf,1bwa_frame79,8.6,2.086
/es01/paratera/sce0413/czn/part4/3IAD_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/3IAD_frame23/ligand.sdf,3iad_frame23,9.0,2.463
/es01/paratera/sce0413/czn/part4/1JBD_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/1JBD_frame11/ligand.sdf,1jbd_frame11,6.92,4.53
/es01/paratera/sce0413/czn/part4/3TT4_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/3TT4_frame99/ligand.sdf,3tt4_frame99,8.28,2.54
/es01/paratera/sce0413/czn/part4/4XM6_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/4XM6_frame83/ligand.sdf,4xm6_frame83,4.05,2.129
/es01/paratera/sce0413/czn/part4/2XEL_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/2XEL_frame35/ligand.sdf,2xel_frame35,3.9,2.882
/es01/paratera/sce0413/czn/part4/6HV4_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/6HV4_frame51/ligand.sdf,6hv4_frame51,6.23,2.875
/es01/paratera/sce0413/czn/part4/4N6H_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/4N6H_frame27/ligand.sdf,4n6h_frame27,9.28,1.801
/es01/paratera/sce0413/czn/part4/4B6U_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/4B6U_frame71/ligand.sdf,4b6u_frame71,5.11,3.358
/es01/paratera/sce0413/czn/part4/1AJQ_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/1AJQ_frame67/ligand.sdf,1ajq_frame67,4.31,1.568
/es01/paratera/sce0413/czn/part4/4AGC_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/4AGC_frame51/ligand.sdf,4agc_frame51,10.7,0.976
/es01/paratera/sce0413/czn/part4/1TOI_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/1TOI_frame43/ligand.sdf,1toi_frame43,4.05,3.415
/es01/paratera/sce0413/czn/part4/6GW1_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/6GW1_frame83/ligand.sdf,6gw1_frame83,5.14,0.923
/es01/paratera/sce0413/czn/part4/1EOU_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/1EOU_frame43/ligand.sdf,1eou_frame43,7.44,1.008
/es01/paratera/sce0413/czn/part4/2QP8_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/2QP8_frame83/ligand.sdf,2qp8_frame83,8.1,1.581
/es01/paratera/sce0413/czn/part4/1YVM_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/1YVM_frame95/ligand.sdf,1yvm_frame95,6.4,9.066
/es01/paratera/sce0413/czn/part4/2VIZ_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/2VIZ_frame59/ligand.sdf,2viz_frame59,6.22,2.474
/es01/paratera/sce0413/czn/part4/3MRX_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/3MRX_frame47/ligand.sdf,3mrx_frame47,3.39,2.993
/es01/paratera/sce0413/czn/part4/2UY0_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/2UY0_frame19/ligand.sdf,2uy0_frame19,6.92,3.214
/es01/paratera/sce0413/czn/part4/1HVJ_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/1HVJ_frame51/ligand.sdf,1hvj_frame51,11.4,1.593
/es01/paratera/sce0413/czn/part4/2K2R_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/2K2R_frame11/ligand.sdf,2k2r_frame11,2.89,6.487
/es01/paratera/sce0413/czn/part4/2OFV_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/2OFV_frame71/ligand.sdf,2ofv_frame71,9.7,1.298
/es01/paratera/sce0413/czn/part4/3SV9_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/3SV9_frame99/ligand.sdf,3sv9_frame99,5.0,1.729
/es01/paratera/sce0413/czn/part4/1U9W_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/1U9W_frame63/ligand.sdf,1u9w_frame63,8.46,3.528
/es01/paratera/sce0413/czn/part4/3DB6_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/3DB6_frame91/ligand.sdf,3db6_frame91,6.14,2.753
/es01/paratera/sce0413/czn/part4/4ACI_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/4ACI_frame47/ligand.sdf,4aci_frame47,2.22,5.701
/es01/paratera/sce0413/czn/part4/5EQP_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/5EQP_frame91/ligand.sdf,5eqp_frame91,5.4,2.679
