receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/1O3J_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/1O3J_frame43/ligand.sdf,1o3j_frame43,6.77,1.449
/es01/paratera/sce0413/czn/part4/6FMK_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/6FMK_frame63/ligand.sdf,6fmk_frame63,4.67,1.735
/es01/paratera/sce0413/czn/part4/3NQ3_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/3NQ3_frame3/ligand.sdf,3nq3_frame3,4.03,6.341
/es01/paratera/sce0413/czn/part4/2WGJ_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/2WGJ_frame11/ligand.sdf,2wgj_frame11,9.0,1.051
/es01/paratera/sce0413/czn/part4/5HX6_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/5HX6_frame79/ligand.sdf,5hx6_frame79,8.0,0.447
/es01/paratera/sce0413/czn/part4/1G4J_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/1G4J_frame3/ligand.sdf,1g4j_frame3,8.7,3.281
/es01/paratera/sce0413/czn/part4/4ZSR_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/4ZSR_frame91/ligand.sdf,4zsr_frame91,4.44,5.137
/es01/paratera/sce0413/czn/part4/1I90_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/1I90_frame87/ligand.sdf,1i90_frame87,8.89,1.471
/es01/paratera/sce0413/czn/part4/6FDT_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/6FDT_frame91/ligand.sdf,6fdt_frame91,4.3,3.511
/es01/paratera/sce0413/czn/part4/4QWK_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/4QWK_frame3/ligand.sdf,4qwk_frame3,6.27,1.963
/es01/paratera/sce0413/czn/part4/186L_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/186L_frame79/ligand.sdf,186l_frame79,4.85,1.456
/es01/paratera/sce0413/czn/part4/5DTJ_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/5DTJ_frame23/ligand.sdf,5dtj_frame23,4.47,3.617
/es01/paratera/sce0413/czn/part4/5HRW_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/5HRW_frame75/ligand.sdf,5hrw_frame75,5.48,1.639
/es01/paratera/sce0413/czn/part4/1C1U_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/1C1U_frame51/ligand.sdf,1c1u_frame51,8.25,1.917
/es01/paratera/sce0413/czn/part4/5DP8_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/5DP8_frame15/ligand.sdf,5dp8_frame15,6.36,2.4
/es01/paratera/sce0413/czn/part4/2GG2_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/2GG2_frame47/ligand.sdf,2gg2_frame47,6.6,5.271
/es01/paratera/sce0413/czn/part4/6PIC_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/6PIC_frame59/ligand.sdf,6pic_frame59,3.39,1.999
/es01/paratera/sce0413/czn/part4/6UVP_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/6UVP_frame67/ligand.sdf,6uvp_frame67,8.0,5.225
/es01/paratera/sce0413/czn/part4/6Q7H_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/6Q7H_frame79/ligand.sdf,6q7h_frame79,7.68,7.867
/es01/paratera/sce0413/czn/part4/4MG7_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/4MG7_frame3/ligand.sdf,4mg7_frame3,6.36,0.6
/es01/paratera/sce0413/czn/part4/1N9A_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/1N9A_frame39/ligand.sdf,1n9a_frame39,8.66,5.305
/es01/paratera/sce0413/czn/part4/6HA4_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/6HA4_frame15/ligand.sdf,6ha4_frame15,4.97,3.82
/es01/paratera/sce0413/czn/part4/1YOU_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/1YOU_frame35/ligand.sdf,1you_frame35,9.06,1.202
/es01/paratera/sce0413/czn/part4/3FUK_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/3FUK_frame3/ligand.sdf,3fuk_frame3,3.02,4.642
/es01/paratera/sce0413/czn/part4/4WWP_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/4WWP_frame15/ligand.sdf,4wwp_frame15,6.92,1.186
/es01/paratera/sce0413/czn/part4/1FVT_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/1FVT_frame15/ligand.sdf,1fvt_frame15,7.22,2.074
/es01/paratera/sce0413/czn/part4/3MAX_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/3MAX_frame35/ligand.sdf,3max_frame35,6.05,2.474
/es01/paratera/sce0413/czn/part4/4XX9_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/4XX9_frame83/ligand.sdf,4xx9_frame83,5.08,2.15
/es01/paratera/sce0413/czn/part4/3C2O_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/3C2O_frame59/ligand.sdf,3c2o_frame59,3.35,6.531
/es01/paratera/sce0413/czn/part4/5ANV_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/5ANV_frame19/ligand.sdf,5anv_frame19,9.3,0.505
/es01/paratera/sce0413/czn/part4/1I5R_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/1I5R_frame7/ligand.sdf,1i5r_frame7,8.52,2.146
/es01/paratera/sce0413/czn/part4/2OPY_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/2OPY_frame67/ligand.sdf,2opy_frame67,4.52,6.292
/es01/paratera/sce0413/czn/part4/6R9S_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/6R9S_frame3/ligand.sdf,6r9s_frame3,2.15,1.359
/es01/paratera/sce0413/czn/part4/2C6L_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/2C6L_frame19/ligand.sdf,2c6l_frame19,6.57,2.627
/es01/paratera/sce0413/czn/part4/2W54_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/2W54_frame35/ligand.sdf,2w54_frame35,6.98,2.725
/es01/paratera/sce0413/czn/part4/2PT9_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/2PT9_frame39/ligand.sdf,2pt9_frame39,4.46,1.31
/es01/paratera/sce0413/czn/part4/3E92_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/3E92_frame39/ligand.sdf,3e92_frame39,8.85,0.87
/es01/paratera/sce0413/czn/part4/4BJC_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/4BJC_frame71/ligand.sdf,4bjc_frame71,7.85,2.688
/es01/paratera/sce0413/czn/part4/1SIV_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/1SIV_frame43/ligand.sdf,1siv_frame43,8.08,2.726
/es01/paratera/sce0413/czn/part4/3APC_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/3APC_frame43/ligand.sdf,3apc_frame43,7.44,1.286
/es01/paratera/sce0413/czn/part4/1N7J_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/1N7J_frame19/ligand.sdf,1n7j_frame19,6.43,1.37
/es01/paratera/sce0413/czn/part4/1PMV_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/1PMV_frame27/ligand.sdf,1pmv_frame27,6.82,0.685
/es01/paratera/sce0413/czn/part4/3G3N_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/3G3N_frame3/ligand.sdf,3g3n_frame3,6.29,6.717
/es01/paratera/sce0413/czn/part4/6QE0_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/6QE0_frame19/ligand.sdf,6qe0_frame19,4.6,3.169
/es01/paratera/sce0413/czn/part4/6IPL_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/6IPL_frame31/ligand.sdf,6ipl_frame31,3.82,1.488
/es01/paratera/sce0413/czn/part4/4C1C_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/4C1C_frame55/ligand.sdf,4c1c_frame55,7.14,3.248
/es01/paratera/sce0413/czn/part4/3HHA_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/3HHA_frame43/ligand.sdf,3hha_frame43,7.9,5.264
/es01/paratera/sce0413/czn/part4/6IOS_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/6IOS_frame71/ligand.sdf,6ios_frame71,4.1,2.469
/es01/paratera/sce0413/czn/part4/3KMM_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/3KMM_frame47/ligand.sdf,3kmm_frame47,9.7,2.781
/es01/paratera/sce0413/czn/part4/4QP2_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/4QP2_frame71/ligand.sdf,4qp2_frame71,3.03,1.037
/es01/paratera/sce0413/czn/part4/1O2K_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/1O2K_frame23/ligand.sdf,1o2k_frame23,6.92,1.572
/es01/paratera/sce0413/czn/part4/3RSB_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/3RSB_frame39/ligand.sdf,3rsb_frame39,6.4,4.608
/es01/paratera/sce0413/czn/part4/5DGU_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/5DGU_frame91/ligand.sdf,5dgu_frame91,11.35,1.246
/es01/paratera/sce0413/czn/part4/3KGP_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/3KGP_frame43/ligand.sdf,3kgp_frame43,2.57,2.836
