receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/3RUX_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/3RUX_frame39/ligand.sdf,3rux_frame39,9.28,1.231
/es01/paratera/sce0413/czn/part4/2RC9_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/2RC9_frame47/ligand.sdf,2rc9_frame47,7.4,0.488
/es01/paratera/sce0413/czn/part4/1AWF_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/1AWF_frame39/ligand.sdf,1awf_frame39,6.01,2.4
/es01/paratera/sce0413/czn/part4/2E2B_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/2E2B_frame83/ligand.sdf,2e2b_frame83,7.96,1.872
/es01/paratera/sce0413/czn/part4/3UED_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/3UED_frame91/ligand.sdf,3ued_frame91,4.53,4.224
/es01/paratera/sce0413/czn/part4/4ZJC_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/4ZJC_frame79/ligand.sdf,4zjc_frame79,8.96,1.429
/es01/paratera/sce0413/czn/part4/2JT6_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/2JT6_frame7/ligand.sdf,2jt6_frame7,7.6,4.034
/es01/paratera/sce0413/czn/part4/6MMC_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/6MMC_frame75/ligand.sdf,6mmc_frame75,3.61,3.009
/es01/paratera/sce0413/czn/part4/3P2K_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/3P2K_frame19/ligand.sdf,3p2k_frame19,4.7,1.118
/es01/paratera/sce0413/czn/part4/2C3J_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/2C3J_frame31/ligand.sdf,2c3j_frame31,6.18,1.307
/es01/paratera/sce0413/czn/part4/4BDT_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/4BDT_frame39/ligand.sdf,4bdt_frame39,8.96,1.25
/es01/paratera/sce0413/czn/part4/3UPY_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/3UPY_frame71/ligand.sdf,3upy_frame71,5.62,9.458
/es01/paratera/sce0413/czn/part4/3DEH_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/3DEH_frame67/ligand.sdf,3deh_frame67,8.0,6.4
/es01/paratera/sce0413/czn/part4/4LQ9_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/4LQ9_frame79/ligand.sdf,4lq9_frame79,4.85,1.156
/es01/paratera/sce0413/czn/part4/1FQ8_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/1FQ8_frame19/ligand.sdf,1fq8_frame19,6.03,1.679
/es01/paratera/sce0413/czn/part4/2D41_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/2D41_frame75/ligand.sdf,2d41_frame75,6.82,0.627
/es01/paratera/sce0413/czn/part4/4CRJ_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/4CRJ_frame71/ligand.sdf,4crj_frame71,6.09,2.131
/es01/paratera/sce0413/czn/part4/5IWG_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/5IWG_frame51/ligand.sdf,5iwg_frame51,6.46,2.055
/es01/paratera/sce0413/czn/part4/2AY3_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/2AY3_frame55/ligand.sdf,2ay3_frame55,3.55,2.578
/es01/paratera/sce0413/czn/part4/4YH3_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/4YH3_frame15/ligand.sdf,4yh3_frame15,4.59,1.257
/es01/paratera/sce0413/czn/part4/6G14_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/6G14_frame75/ligand.sdf,6g14_frame75,5.49,1.801
/es01/paratera/sce0413/czn/part4/4RAQ_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/4RAQ_frame47/ligand.sdf,4raq_frame47,6.72,2.986
/es01/paratera/sce0413/czn/part4/2F3F_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/2F3F_frame67/ligand.sdf,2f3f_frame67,6.72,2.154
/es01/paratera/sce0413/czn/part4/2LSP_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/2LSP_frame39/ligand.sdf,2lsp_frame39,7.44,8.461
/es01/paratera/sce0413/czn/part4/3EQY_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/3EQY_frame51/ligand.sdf,3eqy_frame51,8.05,2.819
/es01/paratera/sce0413/czn/part4/4B0C_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/4B0C_frame23/ligand.sdf,4b0c_frame23,2.07,1.339
/es01/paratera/sce0413/czn/part4/6PL2_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/6PL2_frame27/ligand.sdf,6pl2_frame27,8.52,1.02
/es01/paratera/sce0413/czn/part4/3EZR_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/3EZR_frame35/ligand.sdf,3ezr_frame35,5.98,2.532
/es01/paratera/sce0413/czn/part4/1ETT_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/1ETT_frame87/ligand.sdf,1ett_frame87,5.89,1.27
/es01/paratera/sce0413/czn/part4/1F2O_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/1F2O_frame39/ligand.sdf,1f2o_frame39,1.91,2.052
/es01/paratera/sce0413/czn/part4/1NO6_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/1NO6_frame63/ligand.sdf,1no6_frame63,4.41,0.527
/es01/paratera/sce0413/czn/part4/5AQZ_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/5AQZ_frame23/ligand.sdf,5aqz_frame23,6.14,0.755
/es01/paratera/sce0413/czn/part4/4BZR_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/4BZR_frame35/ligand.sdf,4bzr_frame35,7.6,2.63
/es01/paratera/sce0413/czn/part4/3BI1_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/3BI1_frame27/ligand.sdf,3bi1_frame27,9.92,4.847
/es01/paratera/sce0413/czn/part4/3R7O_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/3R7O_frame55/ligand.sdf,3r7o_frame55,8.36,1.89
/es01/paratera/sce0413/czn/part4/6G5U_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/6G5U_frame91/ligand.sdf,6g5u_frame91,6.4,2.122
