receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/6PGO_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/6PGO_frame47/ligand.sdf,6pgo_frame47,7.0,3.279
/es01/paratera/sce0413/czn/part4/5F37_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/5F37_frame7/ligand.sdf,5f37_frame7,5.77,2.979
/es01/paratera/sce0413/czn/part4/3FQ7_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/3FQ7_frame79/ligand.sdf,3fq7_frame79,2.52,1.659
/es01/paratera/sce0413/czn/part4/2ZIF_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/2ZIF_frame39/ligand.sdf,2zif_frame39,4.37,1.243
/es01/paratera/sce0413/czn/part4/1RNT_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/1RNT_frame7/ligand.sdf,1rnt_frame7,5.19,0.85
/es01/paratera/sce0413/czn/part4/1G74_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/1G74_frame83/ligand.sdf,1g74_frame83,6.52,5.58
/es01/paratera/sce0413/czn/part4/2DRC_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/2DRC_frame23/ligand.sdf,2drc_frame23,9.89,0.773
/es01/paratera/sce0413/czn/part4/4QNA_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/4QNA_frame35/ligand.sdf,4qna_frame35,4.64,0.896
/es01/paratera/sce0413/czn/part4/3NEW_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/3NEW_frame75/ligand.sdf,3new_frame75,5.0,2.054
/es01/paratera/sce0413/czn/part4/5HJQ_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/5HJQ_frame39/ligand.sdf,5hjq_frame39,4.72,2.529
/es01/paratera/sce0413/czn/part4/4X5P_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/4X5P_frame79/ligand.sdf,4x5p_frame79,8.21,2.515
/es01/paratera/sce0413/czn/part4/6N7A_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/6N7A_frame47/ligand.sdf,6n7a_frame47,8.37,1.056
/es01/paratera/sce0413/czn/part4/3IKD_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/3IKD_frame7/ligand.sdf,3ikd_frame7,7.24,2.152
/es01/paratera/sce0413/czn/part4/4O76_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/4O76_frame43/ligand.sdf,4o76_frame43,6.89,2.861
/es01/paratera/sce0413/czn/part4/3FJZ_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/3FJZ_frame51/ligand.sdf,3fjz_frame51,4.05,1.615
/es01/paratera/sce0413/czn/part4/2EMT_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/2EMT_frame11/ligand.sdf,2emt_frame11,6.7,5.405
/es01/paratera/sce0413/czn/part4/3O99_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/3O99_frame43/ligand.sdf,3o99_frame43,12.7,1.956
/es01/paratera/sce0413/czn/part4/3UD8_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/3UD8_frame23/ligand.sdf,3ud8_frame23,5.38,1.358
/es01/paratera/sce0413/czn/part4/4LWE_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/4LWE_frame27/ligand.sdf,4lwe_frame27,7.64,0.682
/es01/paratera/sce0413/czn/part4/2CF8_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/2CF8_frame15/ligand.sdf,2cf8_frame15,8.1,1.075
/es01/paratera/sce0413/czn/part4/3O9V_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/3O9V_frame63/ligand.sdf,3o9v_frame63,7.74,2.629
/es01/paratera/sce0413/czn/part4/4QSW_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/4QSW_frame35/ligand.sdf,4qsw_frame35,1.68,1.927
/es01/paratera/sce0413/czn/part4/6JJZ_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/6JJZ_frame59/ligand.sdf,6jjz_frame59,8.64,1.792
/es01/paratera/sce0413/czn/part4/2Q88_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/2Q88_frame19/ligand.sdf,2q88_frame19,6.3,2.767
/es01/paratera/sce0413/czn/part4/4YUX_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/4YUX_frame15/ligand.sdf,4yux_frame15,3.74,3.15
/es01/paratera/sce0413/czn/part4/5ABA_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/5ABA_frame43/ligand.sdf,5aba_frame43,2.98,2.59
/es01/paratera/sce0413/czn/part4/5DRO_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/5DRO_frame47/ligand.sdf,5dro_frame47,11.46,1.116
/es01/paratera/sce0413/czn/part4/2CCS_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/2CCS_frame3/ligand.sdf,2ccs_frame3,5.7,0.935
/es01/paratera/sce0413/czn/part4/3ZLL_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/3ZLL_frame51/ligand.sdf,3zll_frame51,6.4,1.93
/es01/paratera/sce0413/czn/part4/1XFF_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/1XFF_frame3/ligand.sdf,1xff_frame3,4.82,2.481
/es01/paratera/sce0413/czn/part4/1BZY_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/1BZY_frame71/ligand.sdf,1bzy_frame71,8.34,1.391
/es01/paratera/sce0413/czn/part4/3F88_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/3F88_frame15/ligand.sdf,3f88_frame15,8.64,1.737
