receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/2Z7R_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/2Z7R_frame35/ligand.sdf,2z7r_frame35,9.52,1.0
/es01/paratera/sce0413/czn/part4/1X81_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/1X81_frame99/ligand.sdf,1x81_frame99,9.19,4.846
/es01/paratera/sce0413/czn/part4/6GJ5_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/6GJ5_frame35/ligand.sdf,6gj5_frame35,6.06,1.253
/es01/paratera/sce0413/czn/part4/3CHQ_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/3CHQ_frame39/ligand.sdf,3chq_frame39,7.7,2.357
/es01/paratera/sce0413/czn/part4/1TSM_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/1TSM_frame51/ligand.sdf,1tsm_frame51,6.0,4.469
/es01/paratera/sce0413/czn/part4/4MK1_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/4MK1_frame79/ligand.sdf,4mk1_frame79,4.8,5.232
/es01/paratera/sce0413/czn/part4/5IEN_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/5IEN_frame15/ligand.sdf,5ien_frame15,7.0,1.487
/es01/paratera/sce0413/czn/part4/4CRC_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/4CRC_frame99/ligand.sdf,4crc_frame99,8.72,4.462
/es01/paratera/sce0413/czn/part4/2FQY_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/2FQY_frame15/ligand.sdf,2fqy_frame15,6.57,0.71
/es01/paratera/sce0413/czn/part4/6PF4_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/6PF4_frame39/ligand.sdf,6pf4_frame39,4.8,3.191
/es01/paratera/sce0413/czn/part4/2VGO_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/2VGO_frame23/ligand.sdf,2vgo_frame23,6.3,1.902
