receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/1Z4U_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/1Z4U_frame47/ligand.sdf,1z4u_frame47,7.15,5.15
/es01/paratera/sce0413/czn/part4/1F28_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/1F28_frame3/ligand.sdf,1f28_frame3,7.8,4.497
/es01/paratera/sce0413/czn/part4/1B8O_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/1B8O_frame71/ligand.sdf,1b8o_frame71,10.64,1.834
/es01/paratera/sce0413/czn/part4/4K77_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/4K77_frame43/ligand.sdf,4k77_frame43,6.63,0.804
/es01/paratera/sce0413/czn/part4/2HWP_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/2HWP_frame75/ligand.sdf,2hwp_frame75,7.14,6.114
/es01/paratera/sce0413/czn/part4/3RWQ_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/3RWQ_frame27/ligand.sdf,3rwq_frame27,7.46,0.691
/es01/paratera/sce0413/czn/part4/6EZI_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/6EZI_frame95/ligand.sdf,6ezi_frame95,5.31,1.614
/es01/paratera/sce0413/czn/part4/4CIG_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/4CIG_frame35/ligand.sdf,4cig_frame35,3.67,4.259
/es01/paratera/sce0413/czn/part4/3H0Z_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/3H0Z_frame91/ligand.sdf,3h0z_frame91,8.37,2.875
/es01/paratera/sce0413/czn/part4/4TPM_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/4TPM_frame59/ligand.sdf,4tpm_frame59,8.62,1.718
/es01/paratera/sce0413/czn/part4/3RCJ_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/3RCJ_frame95/ligand.sdf,3rcj_frame95,6.1,1.772
/es01/paratera/sce0413/czn/part4/3B28_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/3B28_frame59/ligand.sdf,3b28_frame59,8.47,0.619
/es01/paratera/sce0413/czn/part4/6HDQ_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/6HDQ_frame27/ligand.sdf,6hdq_frame27,7.0,0.775
/es01/paratera/sce0413/czn/part4/6MXC_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/6MXC_frame15/ligand.sdf,6mxc_frame15,5.56,1.681
/es01/paratera/sce0413/czn/part4/3GK2_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/3GK2_frame39/ligand.sdf,3gk2_frame39,2.7,7.085
/es01/paratera/sce0413/czn/part4/1QNG_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/1QNG_frame63/ligand.sdf,1qng_frame63,7.89,3.285
/es01/paratera/sce0413/czn/part4/4MCD_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/4MCD_frame99/ligand.sdf,4mcd_frame99,5.33,6.139
/es01/paratera/sce0413/czn/part4/2QG2_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/2QG2_frame59/ligand.sdf,2qg2_frame59,5.4,1.066
/es01/paratera/sce0413/czn/part4/3DDG_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/3DDG_frame15/ligand.sdf,3ddg_frame15,6.0,3.746
/es01/paratera/sce0413/czn/part4/3D28_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/3D28_frame31/ligand.sdf,3d28_frame31,8.0,4.88
/es01/paratera/sce0413/czn/part4/1RQ2_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/1RQ2_frame87/ligand.sdf,1rq2_frame87,2.52,3.84
/es01/paratera/sce0413/czn/part4/3GM0_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/3GM0_frame71/ligand.sdf,3gm0_frame71,7.77,2.65
/es01/paratera/sce0413/czn/part4/2VTD_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/2VTD_frame75/ligand.sdf,2vtd_frame75,4.07,2.34
/es01/paratera/sce0413/czn/part4/6F9V_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/6F9V_frame7/ligand.sdf,6f9v_frame7,6.76,3.362
/es01/paratera/sce0413/czn/part4/2VEY_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/2VEY_frame83/ligand.sdf,2vey_frame83,7.37,3.808
/es01/paratera/sce0413/czn/part4/3EJ5_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/3EJ5_frame79/ligand.sdf,3ej5_frame79,3.57,3.487
/es01/paratera/sce0413/czn/part4/1BHX_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/1BHX_frame15/ligand.sdf,1bhx_frame15,6.84,0.979
