receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/3DD0_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/3DD0_frame79/ligand.sdf,3dd0_frame79,9.0,1.025
/es01/paratera/sce0413/czn/part4/4B5D_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/4B5D_frame63/ligand.sdf,4b5d_frame63,7.89,1.303
/es01/paratera/sce0413/czn/part4/1GBQ_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/1GBQ_frame27/ligand.sdf,1gbq_frame27,2.46,5.515
/es01/paratera/sce0413/czn/part4/1SVE_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/1SVE_frame19/ligand.sdf,1sve_frame19,8.3,0.877
/es01/paratera/sce0413/czn/part4/4U43_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/4U43_frame55/ligand.sdf,4u43_frame55,8.1,1.123
/es01/paratera/sce0413/czn/part4/4MHS_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/4MHS_frame91/ligand.sdf,4mhs_frame91,5.29,2.413
/es01/paratera/sce0413/czn/part4/2JH0_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/2JH0_frame79/ligand.sdf,2jh0_frame79,8.7,1.047
/es01/paratera/sce0413/czn/part4/4MI9_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/4MI9_frame75/ligand.sdf,4mi9_frame75,3.42,2.663
/es01/paratera/sce0413/czn/part4/6R8P_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/6R8P_frame63/ligand.sdf,6r8p_frame63,7.07,1.629
/es01/paratera/sce0413/czn/part4/1UTP_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/1UTP_frame79/ligand.sdf,1utp_frame79,1.44,2.528
/es01/paratera/sce0413/czn/part4/4BHN_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/4BHN_frame63/ligand.sdf,4bhn_frame63,8.2,2.123
/es01/paratera/sce0413/czn/part4/5ANW_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/5ANW_frame83/ligand.sdf,5anw_frame83,8.52,3.258
/es01/paratera/sce0413/czn/part4/1FWV_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/1FWV_frame87/ligand.sdf,1fwv_frame87,3.72,5.633
/es01/paratera/sce0413/czn/part4/3ZQ9_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/3ZQ9_frame63/ligand.sdf,3zq9_frame63,6.02,2.509
/es01/paratera/sce0413/czn/part4/5D24_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/5D24_frame15/ligand.sdf,5d24_frame15,6.3,4.47
/es01/paratera/sce0413/czn/part4/5HU1_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/5HU1_frame87/ligand.sdf,5hu1_frame87,8.66,0.658
/es01/paratera/sce0413/czn/part4/4BQT_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/4BQT_frame35/ligand.sdf,4bqt_frame35,5.79,0.969
/es01/paratera/sce0413/czn/part4/3IES_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/3IES_frame99/ligand.sdf,3ies_frame99,9.92,1.39
/es01/paratera/sce0413/czn/part4/6RN7_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/6RN7_frame31/ligand.sdf,6rn7_frame31,7.3,8.617
/es01/paratera/sce0413/czn/part4/2JGS_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/2JGS_frame19/ligand.sdf,2jgs_frame19,6.62,1.401
/es01/paratera/sce0413/czn/part4/2JA3_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/2JA3_frame75/ligand.sdf,2ja3_frame75,4.0,5.981
/es01/paratera/sce0413/czn/part4/3VS3_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/3VS3_frame59/ligand.sdf,3vs3_frame59,9.37,2.193
/es01/paratera/sce0413/czn/part4/3PZ1_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/3PZ1_frame67/ligand.sdf,3pz1_frame67,8.22,7.686
/es01/paratera/sce0413/czn/part4/4Y8C_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/4Y8C_frame67/ligand.sdf,4y8c_frame67,7.96,4.266
/es01/paratera/sce0413/czn/part4/4P1R_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/4P1R_frame3/ligand.sdf,4p1r_frame3,8.39,2.248
/es01/paratera/sce0413/czn/part4/2IOG_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/2IOG_frame31/ligand.sdf,2iog_frame31,9.0,1.849
/es01/paratera/sce0413/czn/part4/2Y7K_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/2Y7K_frame59/ligand.sdf,2y7k_frame59,5.47,2.353
