receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/3HII_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/3HII_frame27/ligand.sdf,3hii_frame27,6.54,3.371
/es01/paratera/sce0413/czn/part4/3UVW_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/3UVW_frame51/ligand.sdf,3uvw_frame51,5.17,3.14
/es01/paratera/sce0413/czn/part4/3GV9_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/3GV9_frame11/ligand.sdf,3gv9_frame11,2.12,0.586
/es01/paratera/sce0413/czn/part4/3Q3B_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/3Q3B_frame47/ligand.sdf,3q3b_frame47,7.76,2.195
/es01/paratera/sce0413/czn/part4/4C2V_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/4C2V_frame55/ligand.sdf,4c2v_frame55,9.0,1.451
/es01/paratera/sce0413/czn/part4/1MWN_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/1MWN_frame51/ligand.sdf,1mwn_frame51,6.7,4.379
/es01/paratera/sce0413/czn/part4/1TR7_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/1TR7_frame3/ligand.sdf,1tr7_frame3,6.82,0.335
/es01/paratera/sce0413/czn/part4/1DET_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/1DET_frame75/ligand.sdf,1det_frame75,4.3,1.47
/es01/paratera/sce0413/czn/part4/4NIE_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/4NIE_frame15/ligand.sdf,4nie_frame15,7.7,3.335
/es01/paratera/sce0413/czn/part4/3HZK_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/3HZK_frame59/ligand.sdf,3hzk_frame59,7.52,2.131
/es01/paratera/sce0413/czn/part4/3DXG_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/3DXG_frame87/ligand.sdf,3dxg_frame87,2.4,2.903
/es01/paratera/sce0413/czn/part4/6FT4_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/6FT4_frame27/ligand.sdf,6ft4_frame27,6.63,1.324
/es01/paratera/sce0413/czn/part4/3E3B_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/3E3B_frame95/ligand.sdf,3e3b_frame95,7.96,2.426
/es01/paratera/sce0413/czn/part4/3B3X_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/3B3X_frame55/ligand.sdf,3b3x_frame55,3.6,2.174
/es01/paratera/sce0413/czn/part4/4CZS_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/4CZS_frame7/ligand.sdf,4czs_frame7,5.0,6.06
/es01/paratera/sce0413/czn/part4/6HUU_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/6HUU_frame87/ligand.sdf,6huu_frame87,7.46,1.596
/es01/paratera/sce0413/czn/part4/2QZL_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/2QZL_frame83/ligand.sdf,2qzl_frame83,8.1,1.247
/es01/paratera/sce0413/czn/part4/4BJ8_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/4BJ8_frame39/ligand.sdf,4bj8_frame39,8.29,1.1
/es01/paratera/sce0413/czn/part4/6IC5_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/6IC5_frame91/ligand.sdf,6ic5_frame91,8.22,3.309
/es01/paratera/sce0413/czn/part4/6GU6_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/6GU6_frame31/ligand.sdf,6gu6_frame31,5.74,1.286
/es01/paratera/sce0413/czn/part4/2QCG_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/2QCG_frame75/ligand.sdf,2qcg_frame75,4.0,0.497
/es01/paratera/sce0413/czn/part4/1XKK_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/1XKK_frame67/ligand.sdf,1xkk_frame67,8.52,1.699
/es01/paratera/sce0413/czn/part4/4MWU_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/4MWU_frame59/ligand.sdf,4mwu_frame59,8.49,1.713
/es01/paratera/sce0413/czn/part4/1SIV_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/1SIV_frame63/ligand.sdf,1siv_frame63,8.08,2.623
/es01/paratera/sce0413/czn/part4/5AA9_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/5AA9_frame71/ligand.sdf,5aa9_frame71,8.19,0.705
/es01/paratera/sce0413/czn/part4/1LB6_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/1LB6_frame35/ligand.sdf,1lb6_frame35,4.08,2.909
/es01/paratera/sce0413/czn/part4/4PZ8_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/4PZ8_frame95/ligand.sdf,4pz8_frame95,5.92,8.627
/es01/paratera/sce0413/czn/part4/1NKI_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/1NKI_frame91/ligand.sdf,1nki_frame91,6.7,4.455
/es01/paratera/sce0413/czn/part4/1WBG_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/1WBG_frame91/ligand.sdf,1wbg_frame91,3.0,1.306
/es01/paratera/sce0413/czn/part4/3BUG_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/3BUG_frame11/ligand.sdf,3bug_frame11,3.18,1.647
/es01/paratera/sce0413/czn/part4/3EJP_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/3EJP_frame23/ligand.sdf,3ejp_frame23,8.57,1.014
/es01/paratera/sce0413/czn/part4/6NAF_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/6NAF_frame31/ligand.sdf,6naf_frame31,4.26,1.189
/es01/paratera/sce0413/czn/part4/2YNN_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/2YNN_frame67/ligand.sdf,2ynn_frame67,5.17,7.661
/es01/paratera/sce0413/czn/part4/5BPP_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/5BPP_frame15/ligand.sdf,5bpp_frame15,4.8,3.199
/es01/paratera/sce0413/czn/part4/4NBK_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/4NBK_frame31/ligand.sdf,4nbk_frame31,3.87,3.307
/es01/paratera/sce0413/czn/part4/6I0B_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/6I0B_frame71/ligand.sdf,6i0b_frame71,8.04,2.018
/es01/paratera/sce0413/czn/part4/3NCG_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/3NCG_frame59/ligand.sdf,3ncg_frame59,6.82,1.942
/es01/paratera/sce0413/czn/part4/2C6M_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/2C6M_frame67/ligand.sdf,2c6m_frame67,6.46,1.799
/es01/paratera/sce0413/czn/part4/4TXC_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/4TXC_frame15/ligand.sdf,4txc_frame15,6.62,1.513
/es01/paratera/sce0413/czn/part4/3CZ1_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/3CZ1_frame67/ligand.sdf,3cz1_frame67,7.26,1.548
/es01/paratera/sce0413/czn/part4/1FWU_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/1FWU_frame59/ligand.sdf,1fwu_frame59,3.7,0.959
/es01/paratera/sce0413/czn/part4/3ZM9_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/3ZM9_frame99/ligand.sdf,3zm9_frame99,7.42,3.762
/es01/paratera/sce0413/czn/part4/4KS2_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/4KS2_frame55/ligand.sdf,4ks2_frame55,9.34,2.043
/es01/paratera/sce0413/czn/part4/3S54_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/3S54_frame59/ligand.sdf,3s54_frame59,9.64,1.624
/es01/paratera/sce0413/czn/part4/3OAP_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/3OAP_frame87/ligand.sdf,3oap_frame87,6.26,2.164
/es01/paratera/sce0413/czn/part4/3K8Q_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/3K8Q_frame19/ligand.sdf,3k8q_frame19,11.28,1.652
/es01/paratera/sce0413/czn/part4/1V2Q_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/1V2Q_frame39/ligand.sdf,1v2q_frame39,4.13,2.971
/es01/paratera/sce0413/czn/part4/1MY2_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/1MY2_frame7/ligand.sdf,1my2_frame7,7.77,1.059
/es01/paratera/sce0413/czn/part4/3AQT_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/3AQT_frame91/ligand.sdf,3aqt_frame91,6.72,0.506
/es01/paratera/sce0413/czn/part4/5HEY_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/5HEY_frame79/ligand.sdf,5hey_frame79,5.66,3.757
/es01/paratera/sce0413/czn/part4/4UVV_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/4UVV_frame55/ligand.sdf,4uvv_frame55,7.49,1.678
/es01/paratera/sce0413/czn/part4/4K9G_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/4K9G_frame99/ligand.sdf,4k9g_frame99,5.82,3.619
/es01/paratera/sce0413/czn/part4/1ZC9_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/1ZC9_frame43/ligand.sdf,1zc9_frame43,3.22,4.279
/es01/paratera/sce0413/czn/part4/6GXB_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/6GXB_frame79/ligand.sdf,6gxb_frame79,7.46,3.971
/es01/paratera/sce0413/czn/part4/2XYN_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/2XYN_frame55/ligand.sdf,2xyn_frame55,8.4,2.463
/es01/paratera/sce0413/czn/part4/1STR_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/1STR_frame67/ligand.sdf,1str_frame67,4.77,4.202
/es01/paratera/sce0413/czn/part4/1H25_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/1H25_frame27/ligand.sdf,1h25_frame27,6.52,2.782
/es01/paratera/sce0413/czn/part4/1K6V_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/1K6V_frame27/ligand.sdf,1k6v_frame27,6.92,2.259
