receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/4Z16_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/4Z16_frame35/ligand.sdf,4z16_frame35,8.32,1.474
/es01/paratera/sce0413/czn/part4/3PJC_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/3PJC_frame39/ligand.sdf,3pjc_frame39,7.57,1.016
/es01/paratera/sce0413/czn/part4/6MHB_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/6MHB_frame55/ligand.sdf,6mhb_frame55,7.29,2.029
/es01/paratera/sce0413/czn/part4/5AJP_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/5AJP_frame39/ligand.sdf,5ajp_frame39,5.3,9.691
/es01/paratera/sce0413/czn/part4/6GR7_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/6GR7_frame55/ligand.sdf,6gr7_frame55,5.5,2.478
/es01/paratera/sce0413/czn/part4/6KDI_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/6KDI_frame27/ligand.sdf,6kdi_frame27,6.72,1.106
/es01/paratera/sce0413/czn/part4/6MO7_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/6MO7_frame99/ligand.sdf,6mo7_frame99,7.08,1.056
/es01/paratera/sce0413/czn/part4/3TJH_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/3TJH_frame47/ligand.sdf,3tjh_frame47,5.41,2.713
/es01/paratera/sce0413/czn/part4/2I80_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/2I80_frame27/ligand.sdf,2i80_frame27,5.4,3.149
/es01/paratera/sce0413/czn/part4/3D83_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/3D83_frame71/ligand.sdf,3d83_frame71,8.36,1.783
/es01/paratera/sce0413/czn/part4/1DZP_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/1DZP_frame79/ligand.sdf,1dzp_frame79,5.44,1.747
/es01/paratera/sce0413/czn/part4/2C0O_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/2C0O_frame51/ligand.sdf,2c0o_frame51,5.91,1.141
/es01/paratera/sce0413/czn/part4/6G2O_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/6G2O_frame3/ligand.sdf,6g2o_frame3,6.77,0.763
/es01/paratera/sce0413/czn/part4/2JDH_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/2JDH_frame91/ligand.sdf,2jdh_frame91,6.54,2.875
/es01/paratera/sce0413/czn/part4/4Z1N_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/4Z1N_frame55/ligand.sdf,4z1n_frame55,8.23,1.943
/es01/paratera/sce0413/czn/part4/2AZM_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/2AZM_frame79/ligand.sdf,2azm_frame79,5.66,2.744
/es01/paratera/sce0413/czn/part4/3QKV_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/3QKV_frame99/ligand.sdf,3qkv_frame99,7.44,1.461
/es01/paratera/sce0413/czn/part4/4A4X_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/4A4X_frame71/ligand.sdf,4a4x_frame71,7.23,1.35
/es01/paratera/sce0413/czn/part4/2FXU_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/2FXU_frame59/ligand.sdf,2fxu_frame59,8.15,1.361
/es01/paratera/sce0413/czn/part4/2QWD_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/2QWD_frame99/ligand.sdf,2qwd_frame99,4.85,2.927
/es01/paratera/sce0413/czn/part4/3R91_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/3R91_frame83/ligand.sdf,3r91_frame83,7.04,0.815
/es01/paratera/sce0413/czn/part4/3Q44_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/3Q44_frame23/ligand.sdf,3q44_frame23,6.31,1.556
/es01/paratera/sce0413/czn/part4/2Q6C_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/2Q6C_frame47/ligand.sdf,2q6c_frame47,7.78,1.815
/es01/paratera/sce0413/czn/part4/5E2K_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/5E2K_frame59/ligand.sdf,5e2k_frame59,8.03,3.065
/es01/paratera/sce0413/czn/part4/4NW7_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/4NW7_frame59/ligand.sdf,4nw7_frame59,6.63,1.815
/es01/paratera/sce0413/czn/part4/5C3K_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/5C3K_frame11/ligand.sdf,5c3k_frame11,3.96,1.459
/es01/paratera/sce0413/czn/part4/6GUB_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/6GUB_frame27/ligand.sdf,6gub_frame27,7.64,2.056
/es01/paratera/sce0413/czn/part4/3ITC_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/3ITC_frame7/ligand.sdf,3itc_frame7,6.41,5.47
/es01/paratera/sce0413/czn/part4/2YK9_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/2YK9_frame99/ligand.sdf,2yk9_frame99,5.09,0.618
/es01/paratera/sce0413/czn/part4/6UL8_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/6UL8_frame51/ligand.sdf,6ul8_frame51,7.52,0.913
/es01/paratera/sce0413/czn/part4/4CRB_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/4CRB_frame79/ligand.sdf,4crb_frame79,7.57,0.821
/es01/paratera/sce0413/czn/part4/4NO9_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/4NO9_frame47/ligand.sdf,4no9_frame47,7.82,3.43
/es01/paratera/sce0413/czn/part4/4AT4_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/4AT4_frame23/ligand.sdf,4at4_frame23,7.92,0.797
/es01/paratera/sce0413/czn/part4/3TTI_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/3TTI_frame63/ligand.sdf,3tti_frame63,8.22,1.067
/es01/paratera/sce0413/czn/part4/1CTU_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/1CTU_frame7/ligand.sdf,1ctu_frame7,11.92,0.849
/es01/paratera/sce0413/czn/part4/4MYD_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/4MYD_frame19/ligand.sdf,4myd_frame19,4.55,2.01
/es01/paratera/sce0413/czn/part4/4NIE_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/4NIE_frame55/ligand.sdf,4nie_frame55,7.7,3.649
/es01/paratera/sce0413/czn/part4/3S1G_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/3S1G_frame7/ligand.sdf,3s1g_frame7,5.19,1.983
