receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/4L7N_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/4L7N_frame11/ligand.sdf,4l7n_frame11,4.84,1.767
/es01/paratera/sce0413/czn/part4/3KED_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/3KED_frame55/ligand.sdf,3ked_frame55,2.44,2.741
/es01/paratera/sce0413/czn/part4/2G5T_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/2G5T_frame19/ligand.sdf,2g5t_frame19,9.09,1.315
/es01/paratera/sce0413/czn/part4/3DAB_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/3DAB_frame83/ligand.sdf,3dab_frame83,6.68,6.891
/es01/paratera/sce0413/czn/part4/1PPX_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/1PPX_frame23/ligand.sdf,1ppx_frame23,7.28,9.134
/es01/paratera/sce0413/czn/part4/4OGI_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/4OGI_frame31/ligand.sdf,4ogi_frame31,7.43,3.537
/es01/paratera/sce0413/czn/part4/4OZL_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/4OZL_frame59/ligand.sdf,4ozl_frame59,4.97,0.821
/es01/paratera/sce0413/czn/part4/3LRH_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/3LRH_frame87/ligand.sdf,3lrh_frame87,7.35,1.991
/es01/paratera/sce0413/czn/part4/4K66_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/4K66_frame43/ligand.sdf,4k66_frame43,3.26,3.848
/es01/paratera/sce0413/czn/part4/2XYS_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/2XYS_frame83/ligand.sdf,2xys_frame83,7.42,1.759
/es01/paratera/sce0413/czn/part4/5AOK_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/5AOK_frame99/ligand.sdf,5aok_frame99,2.7,1.085
/es01/paratera/sce0413/czn/part4/4JP9_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/4JP9_frame83/ligand.sdf,4jp9_frame83,7.62,0.464
/es01/paratera/sce0413/czn/part4/4RJ4_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/4RJ4_frame7/ligand.sdf,4rj4_frame7,7.8,1.158
/es01/paratera/sce0413/czn/part4/4B4G_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/4B4G_frame91/ligand.sdf,4b4g_frame91,6.76,0.805
