receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/4UMQ_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/4UMQ_frame71/ligand.sdf,4umq_frame71,5.38,2.122
/es01/paratera/sce0413/czn/part4/3SUW_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/3SUW_frame95/ligand.sdf,3suw_frame95,4.7,2.985
/es01/paratera/sce0413/czn/part4/5CJ6_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/5CJ6_frame71/ligand.sdf,5cj6_frame71,8.69,1.252
/es01/paratera/sce0413/czn/part4/2KUP_frame99/protein.pdb,/es01/paratera/sce0413/czn/part4/2KUP_frame99/ligand.sdf,2kup_frame99,6.7,7.833
/es01/paratera/sce0413/czn/part4/4CPS_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/4CPS_frame19/ligand.sdf,4cps_frame19,8.27,3.283
/es01/paratera/sce0413/czn/part4/3ZQE_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/3ZQE_frame7/ligand.sdf,3zqe_frame7,4.23,5.669
/es01/paratera/sce0413/czn/part4/3C2O_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/3C2O_frame87/ligand.sdf,3c2o_frame87,3.35,6.295
/es01/paratera/sce0413/czn/part4/3UDA_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/3UDA_frame55/ligand.sdf,3uda_frame55,5.01,3.15
/es01/paratera/sce0413/czn/part4/5A2K_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/5A2K_frame67/ligand.sdf,5a2k_frame67,6.35,7.378
/es01/paratera/sce0413/czn/part4/3P1D_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/3P1D_frame63/ligand.sdf,3p1d_frame63,2.64,0.537
/es01/paratera/sce0413/czn/part4/5DG6_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/5DG6_frame23/ligand.sdf,5dg6_frame23,5.07,1.533
/es01/paratera/sce0413/czn/part4/4MJP_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/4MJP_frame19/ligand.sdf,4mjp_frame19,3.88,1.846
/es01/paratera/sce0413/czn/part4/3K15_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/3K15_frame55/ligand.sdf,3k15_frame55,4.92,1.891
/es01/paratera/sce0413/czn/part4/6GX3_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/6GX3_frame95/ligand.sdf,6gx3_frame95,4.22,4.646
/es01/paratera/sce0413/czn/part4/3QTW_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/3QTW_frame59/ligand.sdf,3qtw_frame59,6.19,0.77
/es01/paratera/sce0413/czn/part4/3L8S_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/3L8S_frame31/ligand.sdf,3l8s_frame31,7.0,1.081
/es01/paratera/sce0413/czn/part4/6MIQ_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/6MIQ_frame11/ligand.sdf,6miq_frame11,4.55,6.678
/es01/paratera/sce0413/czn/part4/3H21_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/3H21_frame11/ligand.sdf,3h21_frame11,5.1,1.496
/es01/paratera/sce0413/czn/part4/5CSP_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/5CSP_frame87/ligand.sdf,5csp_frame87,4.24,1.163
/es01/paratera/sce0413/czn/part4/6G9A_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/6G9A_frame31/ligand.sdf,6g9a_frame31,7.68,2.02
/es01/paratera/sce0413/czn/part4/3SNB_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/3SNB_frame87/ligand.sdf,3snb_frame87,4.38,3.183
/es01/paratera/sce0413/czn/part4/2HRM_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/2HRM_frame47/ligand.sdf,2hrm_frame47,3.56,1.793
/es01/paratera/sce0413/czn/part4/6FAC_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/6FAC_frame95/ligand.sdf,6fac_frame95,6.75,5.109
/es01/paratera/sce0413/czn/part4/6IJH_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/6IJH_frame35/ligand.sdf,6ijh_frame35,9.36,0.813
/es01/paratera/sce0413/czn/part4/2GYI_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/2GYI_frame83/ligand.sdf,2gyi_frame83,7.0,4.537
/es01/paratera/sce0413/czn/part4/2RNW_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/2RNW_frame15/ligand.sdf,2rnw_frame15,3.66,8.379
/es01/paratera/sce0413/czn/part4/1XK9_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/1XK9_frame51/ligand.sdf,1xk9_frame51,6.85,1.693
/es01/paratera/sce0413/czn/part4/3KSQ_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/3KSQ_frame79/ligand.sdf,3ksq_frame79,9.42,7.126
/es01/paratera/sce0413/czn/part4/6MI6_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/6MI6_frame91/ligand.sdf,6mi6_frame91,4.54,5.304
/es01/paratera/sce0413/czn/part4/4BHZ_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/4BHZ_frame59/ligand.sdf,4bhz_frame59,4.27,2.744
/es01/paratera/sce0413/czn/part4/4O2E_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/4O2E_frame27/ligand.sdf,4o2e_frame27,8.0,5.207
/es01/paratera/sce0413/czn/part4/6OS5_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/6OS5_frame87/ligand.sdf,6os5_frame87,5.36,4.065
/es01/paratera/sce0413/czn/part4/1MFD_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/1MFD_frame39/ligand.sdf,1mfd_frame39,5.31,1.81
/es01/paratera/sce0413/czn/part4/2VO4_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/2VO4_frame71/ligand.sdf,2vo4_frame71,4.94,6.59
/es01/paratera/sce0413/czn/part4/3D7D_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/3D7D_frame75/ligand.sdf,3d7d_frame75,10.22,3.768
/es01/paratera/sce0413/czn/part4/1POT_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/1POT_frame7/ligand.sdf,1pot_frame7,5.49,1.529
/es01/paratera/sce0413/czn/part4/2HOG_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/2HOG_frame7/ligand.sdf,2hog_frame7,9.52,2.981
/es01/paratera/sce0413/czn/part4/3A4O_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/3A4O_frame47/ligand.sdf,3a4o_frame47,8.89,1.215
/es01/paratera/sce0413/czn/part4/3IU9_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/3IU9_frame11/ligand.sdf,3iu9_frame11,6.62,4.829
/es01/paratera/sce0413/czn/part4/1FDQ_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/1FDQ_frame75/ligand.sdf,1fdq_frame75,7.27,4.622
/es01/paratera/sce0413/czn/part4/4MR4_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/4MR4_frame59/ligand.sdf,4mr4_frame59,5.94,1.551
/es01/paratera/sce0413/czn/part4/3HO9_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/3HO9_frame43/ligand.sdf,3ho9_frame43,6.1,2.504
/es01/paratera/sce0413/czn/part4/2PH6_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/2PH6_frame3/ligand.sdf,2ph6_frame3,7.57,0.632
/es01/paratera/sce0413/czn/part4/5IVN_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/5IVN_frame51/ligand.sdf,5ivn_frame51,8.85,2.278
/es01/paratera/sce0413/czn/part4/3OF8_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/3OF8_frame55/ligand.sdf,3of8_frame55,9.22,3.116
/es01/paratera/sce0413/czn/part4/2VCQ_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/2VCQ_frame71/ligand.sdf,2vcq_frame71,7.68,1.237
/es01/paratera/sce0413/czn/part4/2AI8_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/2AI8_frame39/ligand.sdf,2ai8_frame39,6.8,3.435
/es01/paratera/sce0413/czn/part4/3DCT_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/3DCT_frame35/ligand.sdf,3dct_frame35,6.95,1.151
/es01/paratera/sce0413/czn/part4/6PVZ_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/6PVZ_frame83/ligand.sdf,6pvz_frame83,3.47,3.1
/es01/paratera/sce0413/czn/part4/2AOC_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/2AOC_frame63/ligand.sdf,2aoc_frame63,4.89,2.116
/es01/paratera/sce0413/czn/part4/5I25_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/5I25_frame7/ligand.sdf,5i25_frame7,3.49,3.154
/es01/paratera/sce0413/czn/part4/5H15_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/5H15_frame71/ligand.sdf,5h15_frame71,5.8,2.159
/es01/paratera/sce0413/czn/part4/6IC5_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/6IC5_frame67/ligand.sdf,6ic5_frame67,8.22,4.462
/es01/paratera/sce0413/czn/part4/3KJF_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/3KJF_frame75/ligand.sdf,3kjf_frame75,5.88,1.948
/es01/paratera/sce0413/czn/part4/2QTU_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/2QTU_frame55/ligand.sdf,2qtu_frame55,9.28,1.53
/es01/paratera/sce0413/czn/part4/5ICK_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/5ICK_frame43/ligand.sdf,5ick_frame43,5.01,4.351
/es01/paratera/sce0413/czn/part4/4LVT_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/4LVT_frame47/ligand.sdf,4lvt_frame47,10.36,1.418
