receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/2XP5_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/2XP5_frame91/ligand.sdf,2xp5_frame91,3.44,1.172
/es01/paratera/sce0413/czn/part4/2XHS_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/2XHS_frame95/ligand.sdf,2xhs_frame95,6.0,7.451
/es01/paratera/sce0413/czn/part4/2JSD_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/2JSD_frame75/ligand.sdf,2jsd_frame75,7.77,4.398
/es01/paratera/sce0413/czn/part4/5G2N_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/5G2N_frame47/ligand.sdf,5g2n_frame47,7.03,2.053
/es01/paratera/sce0413/czn/part4/4CFW_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/4CFW_frame7/ligand.sdf,4cfw_frame7,6.29,2.309
/es01/paratera/sce0413/czn/part4/4ZLO_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/4ZLO_frame71/ligand.sdf,4zlo_frame71,4.92,1.516
/es01/paratera/sce0413/czn/part4/3OE9_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/3OE9_frame15/ligand.sdf,3oe9_frame15,8.18,5.202
/es01/paratera/sce0413/czn/part4/3QQS_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/3QQS_frame39/ligand.sdf,3qqs_frame39,5.82,3.436
/es01/paratera/sce0413/czn/part4/2Y8O_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/2Y8O_frame63/ligand.sdf,2y8o_frame63,5.12,2.62
/es01/paratera/sce0413/czn/part4/5B0X_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/5B0X_frame3/ligand.sdf,5b0x_frame3,7.7,1.729
/es01/paratera/sce0413/czn/part4/6GJ5_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/6GJ5_frame83/ligand.sdf,6gj5_frame83,6.06,1.43
/es01/paratera/sce0413/czn/part4/5FDZ_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/5FDZ_frame55/ligand.sdf,5fdz_frame55,5.17,3.055
/es01/paratera/sce0413/czn/part4/2X8E_frame15/protein.pdb,/es01/paratera/sce0413/czn/part4/2X8E_frame15/ligand.sdf,2x8e_frame15,7.85,0.927
