receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/3ZZE_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/3ZZE_frame23/ligand.sdf,3zze_frame23,8.89,1.242
/es01/paratera/sce0413/czn/part4/2YIT_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/2YIT_frame67/ligand.sdf,2yit_frame67,9.54,1.63
/es01/paratera/sce0413/czn/part4/5EOL_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/5EOL_frame3/ligand.sdf,5eol_frame3,9.52,1.016
/es01/paratera/sce0413/czn/part4/6GG4_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/6GG4_frame79/ligand.sdf,6gg4_frame79,3.69,2.572
/es01/paratera/sce0413/czn/part4/6Q6O_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/6Q6O_frame75/ligand.sdf,6q6o_frame75,7.54,0.648
/es01/paratera/sce0413/czn/part4/1OQ5_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/1OQ5_frame79/ligand.sdf,1oq5_frame79,7.68,2.755
/es01/paratera/sce0413/czn/part4/5AKI_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/5AKI_frame19/ligand.sdf,5aki_frame19,6.12,2.761
/es01/paratera/sce0413/czn/part4/3H89_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/3H89_frame31/ligand.sdf,3h89_frame31,7.72,5.087
/es01/paratera/sce0413/czn/part4/4PTG_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/4PTG_frame35/ligand.sdf,4ptg_frame35,8.23,1.137
/es01/paratera/sce0413/czn/part4/3RR4_frame71/protein.pdb,/es01/paratera/sce0413/czn/part4/3RR4_frame71/ligand.sdf,3rr4_frame71,4.55,2.623
/es01/paratera/sce0413/czn/part4/4RSK_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/4RSK_frame19/ligand.sdf,4rsk_frame19,4.32,4.655
/es01/paratera/sce0413/czn/part4/3RXJ_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/3RXJ_frame19/ligand.sdf,3rxj_frame19,3.06,1.599
/es01/paratera/sce0413/czn/part4/3GC7_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/3GC7_frame87/ligand.sdf,3gc7_frame87,9.22,0.948
/es01/paratera/sce0413/czn/part4/1SQC_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/1SQC_frame83/ligand.sdf,1sqc_frame83,6.85,1.753
/es01/paratera/sce0413/czn/part4/6N8Y_frame23/protein.pdb,/es01/paratera/sce0413/czn/part4/6N8Y_frame23/ligand.sdf,6n8y_frame23,5.38,0.583
/es01/paratera/sce0413/czn/part4/1B32_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/1B32_frame91/ligand.sdf,1b32_frame91,7.1,0.985
/es01/paratera/sce0413/czn/part4/4O7E_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/4O7E_frame27/ligand.sdf,4o7e_frame27,5.24,0.807
/es01/paratera/sce0413/czn/part4/3FL5_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/3FL5_frame27/ligand.sdf,3fl5_frame27,7.28,1.475
/es01/paratera/sce0413/czn/part4/4K18_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/4K18_frame51/ligand.sdf,4k18_frame51,8.96,0.647
/es01/paratera/sce0413/czn/part4/4Q3U_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/4Q3U_frame35/ligand.sdf,4q3u_frame35,6.44,2.364
/es01/paratera/sce0413/czn/part4/3UNN_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/3UNN_frame3/ligand.sdf,3unn_frame3,4.4,3.758
/es01/paratera/sce0413/czn/part4/3SAX_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/3SAX_frame91/ligand.sdf,3sax_frame91,6.57,1.692
/es01/paratera/sce0413/czn/part4/2CVD_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/2CVD_frame19/ligand.sdf,2cvd_frame19,6.1,3.849
/es01/paratera/sce0413/czn/part4/5H2U_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/5H2U_frame43/ligand.sdf,5h2u_frame43,8.15,1.68
/es01/paratera/sce0413/czn/part4/1UGX_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/1UGX_frame11/ligand.sdf,1ugx_frame11,5.91,1.56
/es01/paratera/sce0413/czn/part4/1QJA_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/1QJA_frame43/ligand.sdf,1qja_frame43,6.38,3.829
/es01/paratera/sce0413/czn/part4/1UVR_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/1UVR_frame63/ligand.sdf,1uvr_frame63,6.0,0.886
/es01/paratera/sce0413/czn/part4/3G0B_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/3G0B_frame91/ligand.sdf,3g0b_frame91,8.3,1.644
/es01/paratera/sce0413/czn/part4/5E74_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/5E74_frame27/ligand.sdf,5e74_frame27,4.41,1.767
/es01/paratera/sce0413/czn/part4/4MWQ_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/4MWQ_frame87/ligand.sdf,4mwq_frame87,9.4,1.382
/es01/paratera/sce0413/czn/part4/4NW7_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/4NW7_frame87/ligand.sdf,4nw7_frame87,6.63,2.677
/es01/paratera/sce0413/czn/part4/2YC5_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/2YC5_frame3/ligand.sdf,2yc5_frame3,7.46,0.99
/es01/paratera/sce0413/czn/part4/1R17_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/1R17_frame27/ligand.sdf,1r17_frame27,6.42,3.294
/es01/paratera/sce0413/czn/part4/6G8P_frame39/protein.pdb,/es01/paratera/sce0413/czn/part4/6G8P_frame39/ligand.sdf,6g8p_frame39,4.21,2.919
/es01/paratera/sce0413/czn/part4/1GNJ_frame19/protein.pdb,/es01/paratera/sce0413/czn/part4/1GNJ_frame19/ligand.sdf,1gnj_frame19,7.04,2.416
/es01/paratera/sce0413/czn/part4/1LT6_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/1LT6_frame63/ligand.sdf,1lt6_frame63,3.3,1.533
/es01/paratera/sce0413/czn/part4/3TKW_frame27/protein.pdb,/es01/paratera/sce0413/czn/part4/3TKW_frame27/ligand.sdf,3tkw_frame27,5.27,2.253
/es01/paratera/sce0413/czn/part4/3VVZ_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/3VVZ_frame3/ligand.sdf,3vvz_frame3,4.58,2.08
/es01/paratera/sce0413/czn/part4/3QG6_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/3QG6_frame83/ligand.sdf,3qg6_frame83,9.14,4.993
/es01/paratera/sce0413/czn/part4/2OBJ_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/2OBJ_frame47/ligand.sdf,2obj_frame47,7.3,1.082
/es01/paratera/sce0413/czn/part4/3Q4L_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/3Q4L_frame51/ligand.sdf,3q4l_frame51,7.26,2.103
/es01/paratera/sce0413/czn/part4/2QD9_frame67/protein.pdb,/es01/paratera/sce0413/czn/part4/2QD9_frame67/ligand.sdf,2qd9_frame67,7.89,0.95
/es01/paratera/sce0413/czn/part4/6H1D_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/6H1D_frame31/ligand.sdf,6h1d_frame31,5.6,0.794
/es01/paratera/sce0413/czn/part4/2JNP_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/2JNP_frame35/ligand.sdf,2jnp_frame35,6.89,6.011
/es01/paratera/sce0413/czn/part4/6QLO_frame51/protein.pdb,/es01/paratera/sce0413/czn/part4/6QLO_frame51/ligand.sdf,6qlo_frame51,5.06,1.22
/es01/paratera/sce0413/czn/part4/2ZNU_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/2ZNU_frame63/ligand.sdf,2znu_frame63,8.11,0.694
/es01/paratera/sce0413/czn/part4/3P4W_frame55/protein.pdb,/es01/paratera/sce0413/czn/part4/3P4W_frame55/ligand.sdf,3p4w_frame55,4.57,3.339
/es01/paratera/sce0413/czn/part4/4X6H_frame43/protein.pdb,/es01/paratera/sce0413/czn/part4/4X6H_frame43/ligand.sdf,4x6h_frame43,8.0,2.178
/es01/paratera/sce0413/czn/part4/3P8P_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/3P8P_frame63/ligand.sdf,3p8p_frame63,4.55,1.718
/es01/paratera/sce0413/czn/part4/5HO7_frame63/protein.pdb,/es01/paratera/sce0413/czn/part4/5HO7_frame63/ligand.sdf,5ho7_frame63,4.77,1.026
