receptor,ligand,name,pk,rmsd
/es01/paratera/sce0413/czn/part4/6R1B_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/6R1B_frame3/ligand.sdf,6r1b_frame3,5.44,1.235
/es01/paratera/sce0413/czn/part4/3L7C_frame31/protein.pdb,/es01/paratera/sce0413/czn/part4/3L7C_frame31/ligand.sdf,3l7c_frame31,2.44,1.664
/es01/paratera/sce0413/czn/part4/2ZDN_frame3/protein.pdb,/es01/paratera/sce0413/czn/part4/2ZDN_frame3/ligand.sdf,2zdn_frame3,6.25,2.228
/es01/paratera/sce0413/czn/part4/4O2E_frame7/protein.pdb,/es01/paratera/sce0413/czn/part4/4O2E_frame7/ligand.sdf,4o2e_frame7,8.0,5.244
/es01/paratera/sce0413/czn/part4/2H5E_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/2H5E_frame87/ligand.sdf,2h5e_frame87,8.25,1.457
/es01/paratera/sce0413/czn/part4/2VJ9_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/2VJ9_frame59/ligand.sdf,2vj9_frame59,6.74,2.357
/es01/paratera/sce0413/czn/part4/2VJX_frame87/protein.pdb,/es01/paratera/sce0413/czn/part4/2VJX_frame87/ligand.sdf,2vjx_frame87,7.14,1.002
/es01/paratera/sce0413/czn/part4/1YZ3_frame83/protein.pdb,/es01/paratera/sce0413/czn/part4/1YZ3_frame83/ligand.sdf,1yz3_frame83,8.81,1.408
/es01/paratera/sce0413/czn/part4/1RM8_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/1RM8_frame11/ligand.sdf,1rm8_frame11,9.0,2.684
/es01/paratera/sce0413/czn/part4/3QTO_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/3QTO_frame47/ligand.sdf,3qto_frame47,4.13,3.536
/es01/paratera/sce0413/czn/part4/1V2V_frame79/protein.pdb,/es01/paratera/sce0413/czn/part4/1V2V_frame79/ligand.sdf,1v2v_frame79,3.37,0.466
/es01/paratera/sce0413/czn/part4/3RTX_frame59/protein.pdb,/es01/paratera/sce0413/czn/part4/3RTX_frame59/ligand.sdf,3rtx_frame59,3.86,7.594
/es01/paratera/sce0413/czn/part4/4C38_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/4C38_frame95/ligand.sdf,4c38_frame95,7.76,0.948
/es01/paratera/sce0413/czn/part4/1SQT_frame95/protein.pdb,/es01/paratera/sce0413/czn/part4/1SQT_frame95/ligand.sdf,1sqt_frame95,6.2,1.829
/es01/paratera/sce0413/czn/part4/4ALG_frame75/protein.pdb,/es01/paratera/sce0413/czn/part4/4ALG_frame75/ligand.sdf,4alg_frame75,6.3,2.481
/es01/paratera/sce0413/czn/part4/3MOH_frame47/protein.pdb,/es01/paratera/sce0413/czn/part4/3MOH_frame47/ligand.sdf,3moh_frame47,2.84,2.145
/es01/paratera/sce0413/czn/part4/4RHY_frame91/protein.pdb,/es01/paratera/sce0413/czn/part4/4RHY_frame91/ligand.sdf,4rhy_frame91,5.95,3.398
/es01/paratera/sce0413/czn/part4/3UG2_frame11/protein.pdb,/es01/paratera/sce0413/czn/part4/3UG2_frame11/ligand.sdf,3ug2_frame11,8.25,1.711
/es01/paratera/sce0413/czn/part4/4ZEB_frame35/protein.pdb,/es01/paratera/sce0413/czn/part4/4ZEB_frame35/ligand.sdf,4zeb_frame35,6.52,1.079
